image,rank,pair_a,pair_b,peak_a_y,peak_a_x,peak_b_y,peak_b_x,peak_min,neck_score,saddle_score,gray_valley_score,two_side_support,basin_balance,score,roi_xyxy,component_id,seam_gt_fg_fraction,seam_gt_gap_fraction,seam_gt_interinstance_fraction,seam_destructive_fg_fraction,roi_gt_gap_coverage
3493.png,2,1,4,1850,1098,1826,813,19.6468827043885,0.0,0.0,0.0,0.10032223146017138,0.010064550125148201,0.015048334719025707,"[1045, 1831, 1118, 1865]",19,1.0,0.0,0.0,1.0,0.0
3493.png,3,2,4,1765,956,1826,813,19.6468827043885,0.0,0.0,0.0,0.017024009175881514,0.00028981688842049795,0.002553601376382227,"[945, 1753, 970, 1777]",19,1.0,0.0,0.0,1.0,0.0
3567.png,1,1,2,820,461,873,434,18.681541692269406,0.17891720938865818,0.17891720938865818,0.09605107531091302,0.31702290875062794,0.10050352467270897,0.17891653077351738,"[443, 781, 480, 853]",20,1.0,0.0,0.0,1.0,0.0
3602.png,1,1,2,810,282,820,338,30.364452901377952,0.6562050773631712,0.6562050773631712,0.059360848577279905,0.2844036081566634,0.08088541233252891,0.4512237997857222,"[241, 786, 305, 871]",19,0.9783737024221453,0.0,0.0,0.9783737024221453,0.1526479750778816
3602.png,2,2,3,820,338,908,368,24.041630560342615,0.6251518270485956,0.6251518270485956,0.0,0.3292866905249554,0.10842972455687776,0.4244840998079007,"[335, 846, 398, 936]",19,0.9373433583959899,0.0,0.0,0.9373433583959899,0.003115264797507788
3700.png,1,1,2,1105,210,1125,264,18.0,0.7495046417641167,0.7495046417641167,0.018752589147988274,0.5239794059876093,0.2745544178991278,0.5329878432436085,"[196, 1065, 233, 1121]",17,0.9969183359013868,0.0,0.0,0.9969183359013868,0.0
3700.png,2,3,5,1039,385,1103,324,17.029386365926403,0.40316159298041854,0.40316159298041854,0.11972808803827388,0.25864338543913873,0.06689640083141889,0.31062548561369036,"[285, 1077, 437, 1132]",16,1.0,0.0,0.0,1.0,0.0
3700.png,3,2,3,1057,298,1039,385,27.65863337187866,0.231537260511682,0.23153726051168197,0.07602931970395946,0.11457602959288407,0.013127666557269446,0.17511609067193162,"[273, 1041, 330, 1076]",16,1.0,0.0,0.0,1.0,0.0
3700.png,4,3,4,1039,385,1033,244,22.0,0.13946093319067066,0.13946093319067063,0.07160566812567505,0.03307525076406507,0.001093972213105787,0.10653926456043089,"[229, 1021, 257, 1047]",16,1.0,0.0,0.0,1.0,0.0
3700.png,5,1,3,1098,419,1039,385,27.65863337187866,0.10480602311720166,0.10480602311720164,0.015944017902010745,0.07650327666261074,0.005852751340115961,0.07834510984521528,"[381, 1081, 434, 1114]",16,1.0,0.0,0.0,1.0,0.0
3700.png,6,1,5,1098,419,1103,324,17.029386365926403,0.0,0.0,0.03154336446721918,0.295786712398306,0.0874897792313982,0.052253847976550694,"[385, 1085, 432, 1112]",16,1.0,0.0,0.0,1.0,0.0
3725.png,1,1,2,858,396,855,454,16.0,0.7481360832814496,0.7481360832814496,0.0,0.9406829149202233,0.884884346422808,0.5899840872069032,"[358, 837, 481, 873]",24,0.9845430107526881,0.004032258064516129,0.04435483870967742,0.9428763440860215,0.0690978886756238
3777.png,1,2,4,1237,522,1272,435,19.313207915827967,0.38275114949172484,0.38275114949172484,0.0,0.08160080995313695,0.006658692185007974,0.24189081118800543,"[420, 1242, 452, 1289]",20,1.0,0.0,0.0,1.0,0.0
3777.png,2,2,3,1237,522,1204,468,25.96150997149434,0.11166785098706045,0.11166785098706039,0.0,0.019968076595771794,0.00039872408293460925,0.06999592208160202,"[455, 1190, 482, 1218]",20,1.0,0.0,0.0,1.0,0.0
3777.png,3,1,2,1257,605,1237,522,31.400636936215164,0.0,0.0,0.0,0.04420122177473814,0.001953748006379585,0.0066301832662107206,"[587, 1242, 628, 1276]",20,0.9551282051282052,0.0,0.0,0.9551282051282052,0.030034129692832763
3840.png,1,1,2,1090,290,1079,257,12.649110640673518,0.5731949251943115,0.5731949251943115,0.03555085379883583,0.330949213393024,0.10952738184546136,0.40244705057524943,"[271, 1081, 305, 1105]",19,1.0,0.0,0.0,1.0,0.0
3840.png,2,4,5,1015,300,1053,340,23.08679276123039,0.5001141655992193,0.5001141655992193,0.0,0.12560650525917885,0.015776994163424124,0.3189094751484084,"[280, 960, 317, 1036]",18,1.0,0.0,0.0,1.0,0.010084033613445379
3840.png,3,5,6,1053,340,989,532,17.69180601295413,0.23022737161967688,0.23022737161967682,0.0,0.04513005417549672,0.0020367217898832686,0.14490593109813063,"[519, 972, 549, 1004]",18,1.0,0.0,0.0,1.0,0.0
3840.png,4,2,5,1038,419,1053,340,23.08679276123039,0.0,0.0,0.0,0.1721594083043511,0.02963886186770428,0.025823911245652666,"[396, 1014, 448, 1099]",18,0.8976014760147601,0.0470479704797048,0.005535055350553505,0.8976014760147601,0.12184873949579832
3840.png,5,1,5,971,368,1053,340,23.08679276123039,0.0,0.0,0.050540629518509364,0.0365725120566293,0.0013375486381322957,0.018121034188121735,"[355, 956, 383, 988]",18,0.927007299270073,0.072992700729927,0.021897810218978103,0.927007299270073,0.0546218487394958
3840.png,6,3,5,979,476,1053,340,23.08679276123039,0.0,0.0,0.0,0.013505295113730371,0.00018239299610894942,0.0020257942670595555,"[464, 967, 489, 992]",18,1.0,0.0,0.24444444444444444,0.7555555555555555,0.0
4193.png,1,1,2,1997,1010,1991,926,34.655446902326915,0.29696493181000616,0.29696493181000616,0.1195434659885464,0.16213488810214738,0.026287721939895852,0.2323850587984624,"[884, 1966, 950, 2018]",18,1.0,0.0,0.0,1.0,0.0
4193.png,2,1,3,1997,1010,2083,993,29.5296461204668,0.1421045678050975,0.14210456780509748,0.04816717350865034,0.045501575519329006,0.002070393374741201,0.10412977038812044,"[978, 2066, 1010, 2100]",18,1.0,0.0,0.0,1.0,0.0
5355.png,1,1,2,1460,390,1474,441,13.601470508735444,0.7004405098905102,0.7004405098905102,0.29947973635246566,0.4980944245726542,0.24809805579036348,0.5698484037083207,"[370, 1430, 409, 1475]",20,0.9076376554174067,0.0,0.0,0.9076376554174067,0.0
5355.png,2,1,6,1392,608,1385,444,40.26164427839479,0.24710009662105603,0.24710009662105603,0.0,0.06190124733732339,0.0038317644219164858,0.15754524507323212,"[416, 1347, 467, 1411]",19,1.0,0.0,0.0,1.0,0.0
5355.png,3,1,4,1392,608,1475,607,42.05948168962618,0.1468604450847233,0.14686044508472326,0.0,0.028541672722963606,0.0008146270818247647,0.09239751795927852,"[586, 1448, 629, 1496]",19,1.0,0.0,0.0,1.0,0.0
5355.png,4,1,2,1392,608,1307,551,48.30113870293329,0.09921409534355863,0.09921409534355867,0.0,0.03272741596479259,0.001071083755732561,0.06443756960085407,"[519, 1284, 574, 1330]",19,1.0,0.0,0.0,1.0,0.0
5355.png,5,1,5,1392,608,1288,669,40.496913462633174,0.07649094965738146,0.0764909496573815,0.0,0.010276176667574874,0.00010559980690321024,0.047435996294565116,"[649, 1271, 687, 1307]",19,1.0,0.0,0.0,1.0,0.0
5355.png,6,1,3,1392,608,1312,503,44.553338819890925,0.05523970373596787,0.055239703735967864,0.0,0.010276176667574874,0.00010559980690321024,0.03468524874171695,"[483, 1293, 525, 1334]",19,1.0,0.0,0.0,1.0,0.0
6605.png,1,1,3,1260,611,1252,545,45.45327270945405,0.1887296637386816,0.18872966373868158,0.05534222448038322,0.08102995118442408,0.00656585298895015,0.13922784704096836,"[500, 1225, 582, 1279]",20,1.0,0.0,0.0,1.0,0.0046439628482972135
6605.png,2,1,2,1259,743,1256,705,33.95585369269929,0.18173549650269905,0.18173549650269902,0.006655739084695965,0.17976112099741134,0.03231406062224596,0.1376694008224051,"[685, 1238, 762, 1279]",21,1.0,0.0,0.0,1.0,0.0
6605.png,3,1,4,1260,611,1374,582,38.07886552931954,0.17620220846949974,0.17620220846949972,0.04172802875391672,0.06012196582285556,0.003614650774404612,0.12517162714360736,"[556, 1351, 606, 1401]",20,1.0,0.0,0.0,1.0,0.0
6605.png,4,1,2,1260,611,1302,622,48.0,0.14407117167928296,0.14407117167928293,0.08966165763854624,0.09482020809362211,0.0089908718629178,0.12308114863124964,"[591, 1237, 647, 1329]",20,1.0,0.0,0.0,1.0,0.0
6605.png,5,1,6,1260,611,1411,695,33.0,0.08891426988399265,0.08891426988399266,0.12872901905160494,0.01586357154034081,0.00025165290201551094,0.08791035242434796,"[677, 1395, 711, 1428]",20,1.0,0.0,0.0,1.0,0.0
6605.png,6,1,5,1260,611,1348,668,36.069377593742864,0.07149389725818933,0.07149389725818937,0.0,0.01265475230212162,0.00016014275582805243,0.044794551200231854,"[651, 1331, 687, 1366]",20,1.0,0.0,0.0,1.0,0.0
6606.png,1,1,2,1131,780,1100,705,42.0,0.622361222358297,0.622361222358297,0.16287888928079838,0.3903019177122798,0.15233558696988322,0.4726817433920198,"[631, 1056, 833, 1169]",20,0.9852540834845736,0.014745916515426498,0.006578947368421052,0.9852540834845736,0.2996594778660613
6606.png,2,1,2,1272,633,1284,700,11.704699910719626,0.15934661002530226,0.15934661002530226,0.03948928334518035,0.2169413651499258,0.04706355591311343,0.13802149162396532,"[623, 1259, 663, 1283]",22,1.0,0.0,0.0,1.0,0.0
6606.png,3,1,5,1131,780,1245,871,31.0,0.17368264454235394,0.17368264454235396,0.0,0.07839822382996113,0.006146281499692686,0.11596932029990653,"[823, 1227, 890, 1265]",20,1.0,0.0,0.0,1.0,0.0
6606.png,4,1,4,1131,780,1164,841,38.2099463490856,0.11629356128056711,0.11629356128056717,0.0,0.03549630554631004,0.0012599877074370006,0.07510058260028679,"[823, 1145, 864, 1185]",20,1.0,0.0,0.0,1.0,0.0
6606.png,5,1,3,1131,780,1213,746,39.84971769034255,0.08520321686785137,0.08520321686785139,0.014506861341411048,0.02351946714898834,0.0005531653349723417,0.05827656552841184,"[725, 1194, 765, 1233]",20,1.0,0.0,0.0,1.0,0.0
6947.png,1,3,4,1024,582,1056,508,21.540659228538015,0.3809145119837595,0.3809145119837595,0.0,0.16823739685217623,0.028303821699596637,0.2537843167180821,"[558, 1001, 600, 1053]",19,1.0,0.0,0.0,1.0,0.0035714285714285713
6947.png,2,1,2,1014,459,948,470,25.45584412271571,0.10222276459377333,0.10222276459377334,0.07325769219201074,0.03364077580224038,0.0011317017965766021,0.08469419817460273,"[457, 935, 484, 962]",20,1.0,0.0,0.0,1.0,0.0
6947.png,3,1,4,982,540,1056,508,21.540659228538015,0.0,0.0,0.014851747732456374,0.07712265918690928,0.005947904560060163,0.015281335811150484,"[524, 968, 555, 1006]",19,1.0,0.0,0.0,1.0,0.0
6947.png,4,2,4,955,607,1056,508,21.540659228538015,0.0,0.0,0.0,0.02338661481807939,0.0005469337526492104,0.003507992222711908,"[594, 943, 620, 969]",19,1.0,0.0,0.0,1.0,0.0
7269.png,1,1,2,953,600,958,530,31.304951684997057,0.16155405495346042,0.1615540549534604,0.0,0.09510538760751479,0.009045034751975626,0.11119824111320345,"[511, 942, 557, 983]",21,1.0,0.0,0.0,1.0,0.0
7312.png,1,1,2,822,659,817,608,21.0,0.0,0.0,0.0,0.032094832698578324,0.0010300782859497322,0.004814224904786749,"[649, 811, 671, 834]",21,1.0,0.0,0.0,1.0,0.0
8253.png,1,1,2,995,666,980,606,17.804493814764857,0.0,0.0,0.0,0.02292147564041527,0.0005253940455341507,0.0034382213460622904,"[655, 986, 676, 1005]",19,1.0,0.0,0.0,1.0,0.0
