image,rank,pair_a,pair_b,peak_a_y,peak_a_x,peak_b_y,peak_b_x,peak_min,neck_score,saddle_score,gray_valley_score,two_side_support,basin_balance,score,roi_xyxy,component_id,seam_gt_fg_fraction,seam_gt_gap_fraction,seam_gt_interinstance_fraction,seam_destructive_fg_fraction,roi_gt_gap_coverage
12905.png,3,2,5,1307,854,1413,850,42.5440947723653,0.07162436104362446,0.07162436104362448,0.0,0.04900877772749107,0.0024018602943426245,0.05032593328529834,"[831, 1286, 885, 1339]",18,1.0,0.0,0.0,1.0,0.0
12905.png,4,3,5,1216,914,1413,850,42.5440947723653,0.053128301761811714,0.053128301761811686,0.0,0.020696793228576628,0.00042835724994645533,0.03498150004137351,"[891, 1196, 935, 1238]",18,1.0,0.0,0.0,1.0,0.0
12905.png,5,1,2,1295,679,1377,615,23.40939982143925,0.0,0.0,0.0,0.037988301404473776,0.001443111043597144,0.005698245210671066,"[668, 1284, 694, 1312]",19,1.0,0.0,0.0,1.0,0.0
12905.png,6,1,5,1275,806,1413,850,42.5440947723653,0.0,0.0,0.0,0.02246885880520687,0.0005048496160083224,0.0033703288207810305,"[787, 1246, 827, 1295]",18,1.0,0.0,0.0,1.0,0.0
12985.png,1,1,2,847,429,847,380,31.622776601683793,0.27800026572917214,0.2780002657291721,0.11611702983016163,0.1587662907553214,0.025206735080203248,0.21964436050834185,"[359, 828, 431, 868]",20,0.9963503649635036,0.0036496350364963502,0.08211678832116788,0.9178832116788321,0.32710280373831774
13039.png,1,4,5,1483,1002,1688,959,35.12833614050059,0.12063452739440039,0.12063452739440038,0.0,0.0570893511097291,0.0032591940101299273,0.0809441191030996,"[952, 1465, 1021, 1504]",20,1.0,0.0,0.0,1.0,0.0
13039.png,2,3,5,1624,855,1688,959,35.12833614050059,0.08428609177222879,0.08428609177222882,0.0,0.041709769968349096,0.0017397049108125963,0.05682812055858964,"[823, 1607, 874, 1643]",20,1.0,0.0,0.0,1.0,0.0
13039.png,3,1,5,1539,894,1688,959,35.12833614050059,0.0,0.0,0.0,0.04785649840461335,0.00229024443955076,0.007178474760692001,"[874, 1508, 912, 1565]",20,1.0,0.0,0.0,1.0,0.0
13039.png,4,2,5,1469,794,1688,959,35.12833614050059,0.0,0.0,0.0,0.029679340389925472,0.0008808632459810614,0.004451901058488821,"[775, 1451, 813, 1488]",20,1.0,0.0,0.0,1.0,0.0
13253.png,1,2,4,962,499,892,472,22.0,0.7587228531365691,0.7587228531365692,0.17980858747727022,0.2970685727814522,0.08824973693440898,0.5447461446684768,"[415, 868, 495, 912]",19,0.9689366786140979,0.0,0.0,0.9689366786140979,0.0
13253.png,2,1,2,1030,395,1037,430,12.041594578792296,0.40382910101801106,0.40382910101801106,0.07423250180447741,0.2511429399372466,0.06307277628032346,0.298527027052513,"[376, 1007, 404, 1038]",23,1.0,0.0,0.0,1.0,0.0
13253.png,3,1,2,940,440,982,437,14.317821063276353,0.27469709805149634,0.27469709805149634,0.035061736568700194,0.494377965104965,0.24440957238132602,0.24774038773881757,"[421, 918, 464, 960]",21,1.0,0.0,0.0,1.0,0.0
13253.png,4,2,3,962,499,905,539,28.160255680657446,0.2735454045113769,0.2735454045113769,0.0662115702043881,0.14213879621830677,0.020203437390389337,0.20200095469066917,"[519, 878, 558, 930]",19,1.0,0.0,0.0,1.0,0.024390243902439025
13253.png,5,1,2,1014,604,1014,561,22.0,0.05815021550067645,0.0581502155006765,0.023904429262172577,0.029498653417206554,0.000870170553428472,0.045291034628530014,"[589, 1003, 616, 1026]",22,1.0,0.0,0.0,1.0,0.0
13253.png,6,1,2,938,590,962,499,28.653097563788805,0.0,0.0,0.048753483561776625,0.04587509921695599,0.002104524728165556,0.019069635772987554,"[574, 922, 610, 954]",19,1.0,0.0,0.0,1.0,0.0
13298.png,1,1,2,1218,487,1223,535,14.0,0.1529098371334151,0.15290983713341508,0.027516842443945703,0.053397788614516335,0.0028513238289205704,0.10663478118321293,"[478, 1208, 497, 1227]",21,1.0,0.0,0.0,1.0,0.0
13298.png,2,1,2,1185,664,1151,555,28.0178514522438,0.0,0.0,0.0,0.132151753496787,0.01746408595227556,0.01982276302451805,"[640, 1157, 691, 1208]",20,0.49250936329588013,0.028089887640449437,0.0,0.49250936329588013,0.11312217194570136
13324.png,1,3,5,1402,863,1326,706,32.0,0.07647687950376225,0.07647687950376225,0.0824718791355666,0.04453208806496315,0.0019831068674256336,0.07318391069589347,"[842, 1384, 882, 1424]",19,1.0,0.0,0.0,1.0,0.0
13324.png,2,4,5,1432,738,1326,706,32.0,0.0607271942561749,0.0607271942561749,0.08181471308683808,0.037682919848123275,0.0014200024482800833,0.06254243280263296,"[710, 1416, 758, 1449]",19,1.0,0.0,0.0,1.0,0.0
13324.png,3,1,5,1353,791,1326,706,32.0,0.0,0.0,0.06600995747134102,0.09581779747080242,0.00918105031215571,0.030875158988455616,"[771, 1324, 817, 1379]",19,1.0,0.0,0.0,1.0,0.0
13324.png,4,2,5,1492,869,1326,706,32.0,0.0,0.0,0.052564761825189085,0.020992627634087976,0.0004406904149834741,0.016290084601410466,"[851, 1477, 884, 1509]",19,1.0,0.0,0.0,1.0,0.0
13334.png,1,1,3,1188,690,1179,793,31.827660925679098,0.43191261880315013,0.4319126188031501,0.10915924067643897,0.33663603952910787,0.11332382310984308,0.336932787380366,"[654, 1154, 725, 1255]",20,1.0,0.0,0.0,1.0,0.014634146341463415
13334.png,2,2,3,1189,613,1179,793,31.827660925679098,0.05801366665597285,0.05801366665597286,0.03305619477662982,0.03622721134250853,0.0013124108416547788,0.04850633038911745,"[594, 1174, 630, 1207]",20,1.0,0.0,0.0,1.0,0.0
13388.png,1,1,2,961,695,995,700,27.073972741361768,0.6274368726574948,0.6274368726574948,0.054088262893128645,0.57617589671673,0.3319786639573279,0.47641057382528856,"[671, 926, 728, 1033]",20,0.990849008642603,0.0,0.0,0.990849008642603,0.0
