split,stem,positive,a,b,gap,relative_gap,pa,pb,psa,psb,rank_a,rank_b,fold_a,fold_b
train,1487,False,18,14,84.42833253669417,1.1447449108494965,"[772.9929577464789, 878.28125]","[954.2464788732394, 798.4375]",79.72648372136305,73.23345153886831,7,11,1,1
train,1487,False,23,20,109.30865786510141,1.293933410367197,"[804.9788732394366, 1517.03125]","[986.2323943661971, 1367.9895833333335]",90.24425197579822,89.2959498073418,24,25,1,1
train,1487,False,24,20,96.12363255150623,0.9641815777071855,"[746.338028169014, 1399.9270833333335]","[986.2323943661971, 1367.9895833333335]",92.11157223727903,89.2959498073418,23,25,1,1
train,1487,False,12,13,71.12489168102785,1.3415016006390874,"[623.725352112676, 904.8958333333334]","[772.9929577464789, 809.0833333333334]",62.577490693933186,67.80100141040337,9,14,1,1
train,1487,False,12,11,66.26812023536856,1.368901415654771,"[623.725352112676, 904.8958333333334]","[495.78169014084506, 1016.6770833333334]",62.577490693933186,61.66390164781924,9,19,1,1
train,1487,False,17,13,107.55873986004075,1.7197845306089437,"[645.0492957746478, 963.4479166666667]","[772.9929577464789, 809.0833333333334]",75.71018124022177,67.80100141040337,0,14,1,1
train,1487,False,12,16,91.35799911215054,1.692250103873318,"[623.725352112676, 904.8958333333334]","[527.7676056338028, 1059.2604166666667]",62.577490693933186,66.10570808953474,9,17,1,1
train,1487,False,20,25,157.68522300453813,1.7993282005170432,"[986.2323943661971, 1367.9895833333335]","[719.6830985915493, 1458.4791666666667]",89.2959498073418,85.89448400583768,25,26,1,1
train,1487,False,21,27,167.00297616411441,2.18178756300319,"[927.5915492957746, 1469.125]","[666.3732394366197, 1559.6145833333335]",93.63923151017902,75.14587388599058,8,18,1,1
train,1487,False,6,1,135.4587849865299,4.378760653308459,"[335.8521126760563, 819.7291666666667]","[239.89436619718307, 691.9791666666667]",47.34696514633303,40.56884074264235,3,13,1,1
train,1487,False,26,15,203.78769494283586,2.196414059932944,"[868.9507042253521, 1575.5833333333335]","[1044.8732394366198, 1325.40625]",97.0616439936074,69.8622911880719,21,22,1,1
train,1487,False,15,24,206.48011952955878,2.4377971039347655,"[1044.8732394366198, 1325.40625]","[746.338028169014, 1399.9270833333335]",69.8622911880719,92.11157223727903,22,23,1,1
train,1487,False,15,23,208.78083801910984,3.1577329225414554,"[1044.8732394366198, 1325.40625]","[804.9788732394366, 1517.03125]",69.8622911880719,90.24425197579822,22,24,1,1
train,1487,False,17,19,196.6486782146544,2.5928750750859284,"[645.0492957746478, 963.4479166666667]","[943.5845070422534, 862.3125]",75.71018124022177,83.20961532274754,0,12,1,1
train,14874,True,21,23,4.0,0.05425505914925802,"[631.0144927536231, 992.578125]","[566.1101449275362, 967.3125]",81.31085012362179,73.58059763161812,10,18,1,1
train,14874,True,21,20,10.0,0.15448737310436522,"[631.0144927536231, 992.578125]","[695.9188405797101, 970.921875]",81.31085012362179,51.27342518727204,10,23,1,1
train,14874,True,23,24,13.212670403551895,0.24457426250395714,"[566.1101449275362, 967.3125]","[540.8695652173913, 1028.671875]",73.58059763161812,53.993397341913386,18,19,1,1
train,14874,True,18,13,15.0,0.3612099123139365,"[634.6202898550724, 631.640625]","[641.831884057971, 581.109375]",61.96231761601422,48.80251352222503,2,17,1,1
train,14874,True,19,14,15.0,0.3753520576585113,"[757.2173913043479, 638.859375]","[771.640579710145, 595.546875]",59.607096710550074,51.40018292134597,9,13,1,1
train,14874,True,21,25,31.249030993194197,0.4064318254344469,"[631.0144927536231, 992.578125]","[667.0724637681159, 1104.46875]",81.31085012362179,78.37682110775177,10,20,1,1
train,14874,True,16,11,15.492422502470642,0.481442339449332,"[447.11884057971014, 721.875]","[429.08985507246376, 682.171875]",51.14635330619124,43.441083289799586,14,15,1,1
train,14874,True,17,12,19.0,0.5108154439530879,"[540.8695652173913, 671.34375]","[537.2637681159421, 620.8125]",54.59267648766597,47.17530327544737,7,8,1,1
train,14874,True,21,24,37.897300677553446,0.579209482833842,"[631.0144927536231, 992.578125]","[540.8695652173913, 1028.671875]",81.31085012362179,53.993397341913386,10,19,1,1
train,14874,False,20,0,-1.0,-1.0,"[695.9188405797101, 970.921875]","[713.9478260869565, 996.1875]",51.27342518727204,39.35411281749563,23,24,1,1
train,14874,False,25,0,-1.0,-1.0,"[667.0724637681159, 1104.46875]","[594.9565217391304, 1075.59375]",78.37682110775177,43.590622745085305,20,25,1,1
train,14874,False,26,0,-1.0,-1.0,"[515.6289855072464, 1118.90625]","[530.0521739130435, 1151.390625]",20.086186579446778,31.450202183631582,26,27,1,1
train,14874,False,24,0,-1.0,-1.0,"[540.8695652173913, 1028.671875]","[594.9565217391304, 1075.59375]",53.993397341913386,43.590622745085305,19,25,1,1
train,14874,False,21,0,-1.0,-1.0,"[631.0144927536231, 992.578125]","[594.9565217391304, 1075.59375]",81.31085012362179,43.590622745085305,10,25,1,1
train,14874,False,18,17,41.941821107167776,0.8594527204592914,"[634.6202898550724, 631.640625]","[540.8695652173913, 671.34375]",61.96231761601422,54.59267648766597,2,7,1,1
train,14874,False,21,0,-1.0,-1.0,"[631.0144927536231, 992.578125]","[713.9478260869565, 996.1875]",81.31085012362179,39.35411281749563,10,24,1,1
train,14874,False,18,12,39.049968789001575,0.9735150481889532,"[634.6202898550724, 631.640625]","[537.2637681159421, 620.8125]",61.96231761601422,47.17530327544737,2,8,1,1
train,14874,False,23,0,-1.0,-1.0,"[566.1101449275362, 967.3125]","[594.9565217391304, 1075.59375]",73.58059763161812,43.590622745085305,18,25,1,1
train,1489,True,24,25,0.0,0.0,"[1177.1803278688526, 1546.015625]","[1163.8032786885246, 1633.0208333333335]",91.49279959127483,76.57760180601542,15,16,4,4
train,1489,True,15,20,0.0,0.0,"[1471.4754098360656, 1271.6145833333333]","[1424.655737704918, 1358.6197916666667]",42.84084633564209,64.52196537919038,23,24,4,4
train,1489,True,20,15,0.0,0.0,"[1371.1475409836066, 1385.390625]","[1471.4754098360656, 1271.6145833333333]",60.58610591140676,42.84084633564209,18,23,4,4
train,1489,True,21,22,0.41421356237309515,0.002956745534710571,"[1417.967213114754, 1519.2447916666667]","[1270.8196721311476, 1479.0885416666667]",68.88410913848911,92.223778982625,12,21,4,4
train,1489,True,14,19,1.2360679774997898,0.012656170398612563,"[1056.7868852459017, 796.4322916666666]","[1096.9180327868853, 870.0520833333334]",36.030070546788515,43.36014828176206,10,17,4,4
train,1489,True,27,26,2.605551275463989,0.020608676223369878,"[1224.0, 1800.3385416666667]","[1411.2786885245903, 1679.8697916666667]",64.86793014006025,72.37007861463552,19,27,4,4
train,1489,True,25,23,2.1622776601683795,0.020723701249409684,"[1163.8032786885246, 1633.0208333333335]","[1297.5737704918033, 1659.7916666666667]",76.57760180601542,80.28739361674715,16,20,4,4
train,1489,True,13,18,2.1622776601683795,0.022419364287154193,"[869.5081967213115, 916.9010416666667]","[909.6393442622951, 977.1354166666667]",37.25177408031928,49.16578678475444,9,22,4,4
train,1489,True,24,22,3.4721359549995796,0.02528116573173618,"[1177.1803278688526, 1546.015625]","[1270.8196721311476, 1479.0885416666667]",91.49279959127483,92.223778982625,15,21,4,4
train,1489,True,21,26,4.0,0.02733003077457145,"[1417.967213114754, 1519.2447916666667]","[1471.4754098360656, 1639.7135416666667]",68.88410913848911,68.55841412650224,12,29,4,4
train,1489,True,21,26,4.0,0.02733003077457145,"[1417.967213114754, 1519.2447916666667]","[1411.2786885245903, 1679.8697916666667]",68.88410913848911,72.37007861463552,12,27,4,4
train,1489,True,12,17,2.605551275463989,0.0300273188340647,"[769.1803278688525, 1064.140625]","[816.0, 1124.375]",36.030070546788515,48.708420687819874,13,25,4,4
train,1489,True,21,20,4.830951894845301,0.034692261375493263,"[1417.967213114754, 1519.2447916666667]","[1371.1475409836066, 1385.390625]",68.88410913848911,60.58610591140676,12,18,4,4
train,1489,True,21,20,4.830951894845301,0.034692261375493263,"[1417.967213114754, 1519.2447916666667]","[1424.655737704918, 1358.6197916666667]",68.88410913848911,64.52196537919038,12,24,4,4
train,1489,True,23,26,5.324555320336759,0.0413110131919463,"[1297.5737704918033, 1659.7916666666667]","[1411.2786885245903, 1679.8697916666667]",80.28739361674715,72.37007861463552,20,27,4,4
train,1489,False,26,26,-1.0,-1.0,"[1411.2786885245903, 1679.8697916666667]","[1471.4754098360656, 1639.7135416666667]",72.37007861463552,68.55841412650224,27,29,4,4
train,1489,False,24,0,-1.0,-1.0,"[1177.1803278688526, 1546.015625]","[1050.0983606557377, 1479.0885416666667]",91.49279959127483,79.72789276812664,15,26,4,4
train,1489,False,0,0,-1.0,-1.0,"[1050.0983606557377, 1479.0885416666667]","[1177.1803278688526, 1338.5416666666667]",79.72789276812664,45.377966416153704,26,28,4,4
train,1489,False,22,0,-1.0,-1.0,"[1270.8196721311476, 1479.0885416666667]","[1177.1803278688526, 1338.5416666666667]",92.223778982625,45.377966416153704,21,28,4,4
train,1489,False,25,0,-1.0,-1.0,"[1163.8032786885246, 1633.0208333333335]","[1050.0983606557377, 1479.0885416666667]",76.57760180601542,79.72789276812664,16,26,4,4
train,1489,False,24,27,150.02979838429235,1.3359621484490802,"[1177.1803278688526, 1546.015625]","[1224.0, 1800.3385416666667]",91.49279959127483,64.86793014006025,15,19,4,4
train,1489,False,20,20,-1.0,-1.0,"[1371.1475409836066, 1385.390625]","[1424.655737704918, 1358.6197916666667]",60.58610591140676,64.52196537919038,18,24,4,4
train,1489,False,22,0,-1.0,-1.0,"[1270.8196721311476, 1479.0885416666667]","[1050.0983606557377, 1479.0885416666667]",92.223778982625,79.72789276812664,21,26,4,4
train,1489,False,24,0,-1.0,-1.0,"[1177.1803278688526, 1546.015625]","[1177.1803278688526, 1338.5416666666667]",91.49279959127483,45.377966416153704,15,28,4,4
train,1489,False,24,20,131.85330255586422,0.9660684464519016,"[1177.1803278688526, 1546.015625]","[1371.1475409836066, 1385.390625]",91.49279959127483,60.58610591140676,15,18,4,4
train,1489,False,20,0,-1.0,-1.0,"[1371.1475409836066, 1385.390625]","[1177.1803278688526, 1338.5416666666667]",60.58610591140676,45.377966416153704,18,28,4,4
train,1489,False,21,25,109.8873302050329,0.8771360525260401,"[1417.967213114754, 1519.2447916666667]","[1163.8032786885246, 1633.0208333333335]",68.88410913848911,76.57760180601542,12,16,4,4
train,1489,False,23,0,-1.0,-1.0,"[1297.5737704918033, 1659.7916666666667]","[1050.0983606557377, 1479.0885416666667]",80.28739361674715,79.72789276812664,20,26,4,4
train,1489,False,24,20,131.85330255586422,0.9660684464519016,"[1177.1803278688526, 1546.015625]","[1424.655737704918, 1358.6197916666667]",91.49279959127483,64.52196537919038,15,24,4,4
train,1489,False,20,23,166.0029939851379,1.3746746637423874,"[1371.1475409836066, 1385.390625]","[1297.5737704918033, 1659.7916666666667]",60.58610591140676,80.28739361674715,18,20,4,4
train,14898,True,21,20,0.0,0.0,"[536.0, 1056.796875]","[489.05109489051097, 1041.140625]",59.34715539951851,58.04266301546655,26,27,3,3
train,14898,True,24,23,0.0,0.0,"[336.46715328467155, 1060.7109375]","[410.8029197080292, 1076.3671875]",90.8511380683873,88.89162391879063,7,19,3,3
train,14898,True,26,27,0.0,0.0,"[371.6788321167883, 1185.9609375]","[446.014598540146, 1229.015625]",84.56573534766025,90.25926767628827,21,24,3,3
train,14898,True,27,22,0.0,0.0,"[446.014598540146, 1229.015625]","[481.2262773722628, 1142.90625]",90.25926767628827,77.77401816455065,24,25,3,3
train,14898,True,23,26,0.0,0.0,"[410.8029197080292, 1076.3671875]","[371.6788321167883, 1185.9609375]",88.89162391879063,84.56573534766025,19,21,3,3
train,14898,True,23,22,1.0,0.01067886177088331,"[410.8029197080292, 1076.3671875]","[481.2262773722628, 1142.90625]",88.89162391879063,77.77401816455065,19,25,3,3
train,14898,True,23,20,2.1622776601683795,0.025776128364673204,"[410.8029197080292, 1076.3671875]","[489.05109489051097, 1041.140625]",88.89162391879063,58.04266301546655,19,27,3,3
train,14898,True,24,25,7.944271909999159,0.10110866453584254,"[336.46715328467155, 1060.7109375]","[297.3430656934307, 1131.1640625]",90.8511380683873,70.87170994178844,7,23,3,3
train,14898,True,15,21,5.708203932499369,0.10182673935686695,"[594.6861313868613, 1033.3125]","[536.0, 1056.796875]",57.37929650913483,59.34715539951851,20,26,3,3
train,14898,True,19,14,8.848857801796104,0.16155730087331013,"[555.5620437956204, 669.3046875]","[571.2116788321168, 614.5078125]",65.24667539143306,55.202980620099375,3,16,3,3
train,14898,True,26,22,14.652475842498529,0.19948731708659195,"[371.6788321167883, 1185.9609375]","[481.2262773722628, 1142.90625]",84.56573534766025,77.77401816455065,21,25,3,3
train,14898,True,22,20,14.0,0.21392128490066448,"[481.2262773722628, 1142.90625]","[489.05109489051097, 1041.140625]",77.77401816455065,58.04266301546655,25,27,3,3
train,14898,True,17,12,10.0,0.21457053771143725,"[316.9051094890511, 700.6171875000001]","[316.9051094890511, 649.734375]",60.497153368513395,52.792433722969825,0,4,3,3
train,14898,True,18,13,12.601470508735444,0.2318743661559418,"[422.54014598540147, 661.4765625]","[430.3649635036497, 606.6796875]",64.06242678471872,56.0290062717127,1,8,3,3
train,14898,True,26,25,17.384776310850235,0.25792755339346285,"[371.6788321167883, 1185.9609375]","[297.3430656934307, 1131.1640625]",84.56573534766025,70.87170994178844,21,23,3,3
train,14898,True,16,11,12.92838827718412,0.29531803835092857,"[207.35766423357666, 751.5000000000001]","[203.44525547445255, 700.6171875000001]",56.437485601521075,50.72132968161949,2,11,3,3
train,14898,True,22,21,21.20360331117452,0.30468595564404566,"[481.2262773722628, 1142.90625]","[536.0, 1056.796875]",77.77401816455065,59.34715539951851,25,26,3,3
train,14898,True,24,26,28.966648127543394,0.36192761921765304,"[336.46715328467155, 1060.7109375]","[371.6788321167883, 1185.9609375]",90.8511380683873,84.56573534766025,7,21,3,3
train,14898,True,28,27,27.0,0.3663227549464167,"[269.95620437956205, 1236.84375]","[446.014598540146, 1229.015625]",61.001305029716114,90.25926767628827,22,24,3,3
train,14898,True,23,27,40.0,0.3997502341311261,"[410.8029197080292, 1076.3671875]","[446.014598540146, 1229.015625]",88.89162391879063,90.25926767628827,19,24,3,3
train,14898,True,18,12,23.041630560342615,0.4327114460166001,"[422.54014598540147, 661.4765625]","[316.9051094890511, 649.734375]",64.06242678471872,52.792433722969825,1,4,3,3
train,14898,True,23,25,39.496913462633174,0.4438976398893639,"[410.8029197080292, 1076.3671875]","[297.3430656934307, 1131.1640625]",88.89162391879063,70.87170994178844,19,23,3,3
train,14898,True,26,28,28.068883707497267,0.4698420332073282,"[371.6788321167883, 1185.9609375]","[269.95620437956205, 1236.84375]",84.56573534766025,61.001305029716114,21,22,3,3
train,14898,True,23,21,43.40720662234904,0.4980131098898175,"[410.8029197080292, 1076.3671875]","[536.0, 1056.796875]",88.89162391879063,59.34715539951851,19,26,3,3
train,14898,True,17,18,36.33630940518894,0.594599559378202,"[316.9051094890511, 700.6171875000001]","[422.54014598540147, 661.4765625]",60.497153368513395,64.06242678471872,0,1,3,3
train,14898,True,15,20,39.80441152620633,0.7832691876416709,"[594.6861313868613, 1033.3125]","[489.05109489051097, 1041.140625]",57.37929650913483,58.04266301546655,20,27,3,3
train,14898,False,28,25,52.23532661682466,0.9042451983357835,"[269.95620437956205, 1236.84375]","[297.3430656934307, 1131.1640625]",61.001305029716114,70.87170994178844,22,23,3,3
train,14898,False,24,22,88.67719888578144,1.0579699860513265,"[336.46715328467155, 1060.7109375]","[481.2262773722628, 1142.90625]",90.8511380683873,77.77401816455065,7,25,3,3
train,14898,False,17,11,39.0,0.8540032234331089,"[316.9051094890511, 700.6171875000001]","[203.44525547445255, 700.6171875000001]",60.497153368513395,50.72132968161949,0,11,3,3
train,14898,False,24,20,82.0,1.1270479507169446,"[336.46715328467155, 1060.7109375]","[489.05109489051097, 1041.140625]",90.8511380683873,58.04266301546655,7,27,3,3
train,14898,False,18,19,55.142675390472796,0.8456013585991218,"[422.54014598540147, 661.4765625]","[555.5620437956204, 669.3046875]",64.06242678471872,65.24667539143306,1,3,3,3
train,14898,False,17,16,54.94640292279746,1.019977431500302,"[316.9051094890511, 700.6171875000001]","[207.35766423357666, 751.5000000000001]",60.497153368513395,56.437485601521075,0,2,3,3
train,14898,False,25,27,64.21502894272147,0.8022805570795917,"[297.3430656934307, 1131.1640625]","[446.014598540146, 1229.015625]",70.87170994178844,90.25926767628827,23,24,3,3
train,14898,False,24,27,85.33075929238663,0.9383808020300085,"[336.46715328467155, 1060.7109375]","[446.014598540146, 1229.015625]",90.8511380683873,90.25926767628827,7,24,3,3
train,14898,False,12,13,46.38143096192854,1.2435996134676648,"[316.9051094890511, 649.734375]","[430.3649635036497, 606.6796875]",52.792433722969825,56.0290062717127,4,8,3,3
train,14898,False,19,13,58.481089431852205,1.103613241590708,"[555.5620437956204, 669.3046875]","[430.3649635036497, 606.6796875]",65.24667539143306,56.0290062717127,3,8,3,3
train,14898,False,15,22,90.54780172128658,1.3785187403096717,"[594.6861313868613, 1033.3125]","[481.2262773722628, 1142.90625]",57.37929650913483,77.77401816455065,20,25,3,3
train,14898,False,12,11,51.40229002629561,1.4922740828782697,"[316.9051094890511, 649.734375]","[203.44525547445255, 700.6171875000001]",52.792433722969825,50.72132968161949,4,11,3,3
train,14898,False,24,28,109.4943437466371,1.5184863549519794,"[336.46715328467155, 1060.7109375]","[269.95620437956205, 1236.84375]",90.8511380683873,61.001305029716114,7,22,3,3
train,14898,False,25,22,104.94810050208545,1.4605738472917307,"[297.3430656934307, 1131.1640625]","[481.2262773722628, 1142.90625]",70.87170994178844,77.77401816455065,23,25,3,3
train,14898,False,17,13,78.51100552753688,1.6406381212668797,"[316.9051094890511, 700.6171875000001]","[430.3649635036497, 606.6796875]",60.497153368513395,56.0290062717127,0,8,3,3
train,14898,False,13,14,48.16299421312742,1.167780776070775,"[430.3649635036497, 606.6796875]","[571.2116788321168, 614.5078125]",56.0290062717127,55.202980620099375,8,16,3,3
train,14898,False,23,15,103.29285689825551,1.2285891008136574,"[410.8029197080292, 1076.3671875]","[594.6861313868613, 1033.3125]",88.89162391879063,57.37929650913483,19,20,3,3
train,14898,False,27,21,108.20164833920778,1.3869156975500236,"[446.014598540146, 1229.015625]","[536.0, 1056.796875]",90.25926767628827,59.34715539951851,24,26,3,3
train,14898,False,27,20,122.10158406779338,1.6424653301614882,"[446.014598540146, 1229.015625]","[489.05109489051097, 1041.140625]",90.25926767628827,58.04266301546655,24,27,3,3
train,14898,False,18,14,73.73285756613352,1.3146683899894653,"[422.54014598540147, 661.4765625]","[571.2116788321168, 614.5078125]",64.06242678471872,55.202980620099375,1,16,3,3
train,14898,False,26,20,96.20082304178294,1.5894992535786434,"[371.6788321167883, 1185.9609375]","[489.05109489051097, 1041.140625]",84.56573534766025,58.04266301546655,21,27,3,3
train,14898,False,24,21,132.06013678032951,1.7260919669898136,"[336.46715328467155, 1060.7109375]","[536.0, 1056.796875]",90.8511380683873,59.34715539951851,7,26,3,3
train,14898,False,16,12,84.21150157109074,1.8816157370080309,"[207.35766423357666, 751.5000000000001]","[316.9051094890511, 649.734375]",56.437485601521075,52.792433722969825,2,4,3,3
train,14898,False,23,28,104.60303025955268,1.2553669280648814,"[410.8029197080292, 1076.3671875]","[269.95620437956205, 1236.84375]",88.89162391879063,61.001305029716114,19,22,3,3
train,14898,False,26,21,119.80149005703531,1.8435362386195353,"[371.6788321167883, 1185.9609375]","[536.0, 1056.796875]",84.56573534766025,59.34715539951851,21,26,3,3
train,14898,False,25,20,158.65587994182988,2.7086058560647235,"[297.3430656934307, 1131.1640625]","[489.05109489051097, 1041.140625]",70.87170994178844,58.04266301546655,23,27,3,3
train,1491,True,22,24,7.062257748298549,0.09047487145017832,"[703.6901408450703, 1224.2708333333335]","[623.725352112676, 1213.625]",90.40133521387116,81.48666237100521,10,14,2,2
train,1491,True,25,24,11.727922061357855,0.19371107857010225,"[597.0704225352113, 1272.1770833333335]","[623.725352112676, 1213.625]",74.76730284375995,81.48666237100521,4,14,2,2
train,1491,True,26,23,11.529964086141668,0.21643214267912741,"[719.6830985915493, 1373.3125]","[655.7112676056338, 1325.40625]",83.03892875260543,71.66677943134484,15,20,2,2
train,1491,True,22,20,16.46424919657298,0.253236211012526,"[703.6901408450703, 1224.2708333333335]","[767.6619718309859, 1192.3333333333335]",90.40133521387116,62.3503484173902,10,24,2,2
train,1491,True,22,23,27.231188426986208,0.39152194209430674,"[703.6901408450703, 1224.2708333333335]","[655.7112676056338, 1325.40625]",90.40133521387116,71.66677943134484,10,20,2,2
train,1491,True,25,23,22.430749027719962,0.4569148308302079,"[597.0704225352113, 1272.1770833333335]","[655.7112676056338, 1325.40625]",74.76730284375995,71.66677943134484,4,20,2,2
train,1491,True,14,19,19.591260281974,0.5025878927656581,"[810.3098591549295, 809.0833333333334]","[799.6478873239436, 862.3125]",56.37513727953471,65.02370854636072,8,17,2,2
train,1491,True,25,22,43.14748010928823,0.592368938534572,"[597.0704225352113, 1272.1770833333335]","[703.6901408450703, 1224.2708333333335]",74.76730284375995,90.40133521387116,4,10,2,2
train,1491,True,13,18,26.65863337187866,0.7607442852052918,"[666.3732394366197, 814.40625]","[677.0352112676056, 872.9583333333334]",59.557108915878715,65.8907296077334,2,3,2,2
train,1491,False,11,16,22.021728866442675,0.8644284717928334,"[453.1338028169014, 931.5104166666667]","[485.11971830985914, 968.7708333333334]",40.56884074264235,45.51347872764746,11,22,2,2
train,1491,False,12,17,25.832815729997478,0.8572921002132886,"[549.0915492957746, 862.3125]","[575.7464788732394, 915.5416666666667]",35.73426534952723,52.19323522083011,0,7,2,2
train,1491,False,24,23,48.64876634922564,0.8603329477690038,"[623.725352112676, 1213.625]","[655.7112676056338, 1325.40625]",81.48666237100521,71.66677943134484,14,20,2,2
train,1491,False,15,20,65.007575322837,2.471217214691645,"[863.6197183098591, 1197.65625]","[767.6619718309859, 1192.3333333333335]",48.5308219968037,62.3503484173902,18,24,2,2
train,1491,False,22,26,61.0,0.8056008700580696,"[703.6901408450703, 1224.2708333333335]","[719.6830985915493, 1373.3125]",90.40133521387116,83.03892875260543,10,15,2,2
train,1491,False,18,17,63.47480127925948,1.628094300385682,"[677.0352112676056, 872.9583333333334]","[575.7464788732394, 915.5416666666667]",65.8907296077334,52.19323522083011,3,7,2,2
train,1491,False,18,19,62.56099432828282,1.4486525145661904,"[677.0352112676056, 872.9583333333334]","[799.6478873239436, 862.3125]",65.8907296077334,65.02370854636072,3,17,2,2
train,1491,False,24,20,96.082439194738,1.88906023164907,"[623.725352112676, 1213.625]","[767.6619718309859, 1192.3333333333335]",81.48666237100521,62.3503484173902,14,24,2,2
train,1491,False,25,26,77.77182237323191,1.352604571713741,"[597.0704225352113, 1272.1770833333335]","[719.6830985915493, 1373.3125]",74.76730284375995,83.03892875260543,4,15,2,2
train,14918,True,23,21,4.0,0.07206914748457023,"[499.8, 787.8333333333333]","[550.8, 814.9999999999999]",30.95648828059582,27.39487482480375,5,11,4,4
train,14918,True,23,21,4.0,0.07206914748457023,"[499.8, 787.8333333333333]","[554.1999999999999, 784.4375]",30.95648828059582,19.8130849019867,5,26,4,4
train,14918,True,14,19,11.165525060596439,0.3353600316306975,"[700.4, 475.41666666666663]","[680.0, 509.37499999999994]",19.8130849019867,19.8130849019867,1,15,4,4
train,14918,True,22,21,16.029386365926403,0.34489748025087325,"[533.8, 879.5208333333333]","[550.8, 814.9999999999999]",23.294938649128625,27.39487482480375,9,11,4,4
train,14918,True,18,13,13.142135623730951,0.40538211731590046,"[581.4, 509.37499999999994]","[591.6, 468.62499999999994]",18.91879576858245,17.98008157193213,2,4,4,4
train,14918,True,11,16,11.083045973594572,0.4162325284080424,"[414.8, 522.9583333333333]","[428.4, 556.9166666666666]",19.221515722405105,20.102342317915756,6,10,4,4
train,14918,True,17,12,13.0,0.44694920671214383,"[503.2, 533.1458333333333]","[496.4, 499.18749999999994]",20.668716296212814,18.29833781157913,3,7,4,4
train,14918,True,15,20,17.384776310850235,0.7100264269046035,"[666.4, 760.6666666666666]","[629.0, 787.8333333333333]",20.946161143910512,21.219978793580353,0,17,4,4
train,14918,False,10,0,-1.0,-1.0,"[782.0, 621.4375]","[758.1999999999999, 641.8125]",19.8130849019867,12.251360468671766,14,28,4,4
train,14918,False,23,0,-1.0,-1.0,"[499.8, 787.8333333333333]","[462.4, 740.2916666666666]",30.95648828059582,20.668716296212814,5,29,4,4
train,14918,False,21,0,-1.0,-1.0,"[550.8, 814.9999999999999]","[605.1999999999999, 838.7708333333333]",27.39487482480375,22.28162546434468,11,24,4,4
train,14918,False,20,0,-1.0,-1.0,"[629.0, 787.8333333333333]","[605.1999999999999, 838.7708333333333]",21.219978793580353,22.28162546434468,17,24,4,4
train,14918,False,24,0,-1.0,-1.0,"[618.8, 893.1041666666666]","[605.1999999999999, 838.7708333333333]",23.541452801388445,22.28162546434468,21,24,4,4
train,14918,False,24,0,-1.0,-1.0,"[618.8, 893.1041666666666]","[608.6, 927.0624999999999]",23.541452801388445,27.39487482480375,21,23,4,4
train,14918,False,21,21,-1.0,-1.0,"[550.8, 814.9999999999999]","[554.1999999999999, 784.4375]",27.39487482480375,19.8130849019867,11,26,4,4
train,14918,False,21,20,39.049968789001575,0.8574648282797022,"[550.8, 814.9999999999999]","[629.0, 787.8333333333333]",27.39487482480375,21.219978793580353,11,17,4,4
train,1492,True,19,14,0.0,0.0,"[810.3098591549295, 926.1875]","[826.3028169014084, 856.9895833333334]",82.3526448467984,74.76730284375995,6,16,3,3
train,1492,True,15,20,0.0,0.0,"[858.2887323943662, 1431.8645833333335]","[772.9929577464789, 1479.7708333333335]",89.1369186039991,114.49844508139111,9,20,3,3
train,1492,True,26,23,0.0,0.0,"[661.0422535211268, 1708.65625]","[570.4154929577464, 1644.78125]",121.35628690545401,110.59035093034433,18,24,3,3
train,1492,True,25,24,0.0,0.0,"[474.4577464788732, 1559.6145833333335]","[522.4366197183099, 1479.7708333333335]",91.3381616364527,80.96262695236715,25,26,3,3
train,1492,True,21,26,0.0,0.0,"[709.0211267605633, 1580.90625]","[661.0422535211268, 1708.65625]",112.6243668988474,121.35628690545401,14,18,3,3
train,1492,True,22,23,0.0,0.0,"[613.0633802816901, 1506.3854166666667]","[570.4154929577464, 1644.78125]",118.27747939999381,110.59035093034433,4,24,3,3
train,1492,True,21,23,0.0,0.0,"[709.0211267605633, 1580.90625]","[570.4154929577464, 1644.78125]",112.6243668988474,110.59035093034433,14,24,3,3
train,1492,True,25,24,0.0,0.0,"[474.4577464788732, 1559.6145833333335]","[485.11971830985914, 1442.5104166666667]",91.3381616364527,65.02370854636072,25,27,3,3
train,1492,True,22,24,3.0,0.023382973806817264,"[613.0633802816901, 1506.3854166666667]","[522.4366197183099, 1479.7708333333335]",118.27747939999381,80.96262695236715,4,26,3,3
train,1492,True,22,24,3.0,0.023382973806817264,"[613.0633802816901, 1506.3854166666667]","[485.11971830985914, 1442.5104166666667]",118.27747939999381,65.02370854636072,4,27,3,3
train,1492,True,22,21,3.2426406871192848,0.02610622114722075,"[613.0633802816901, 1506.3854166666667]","[709.0211267605633, 1580.90625]",118.27747939999381,112.6243668988474,4,14,3,3
train,1492,True,17,12,2.1622776601683795,0.028911434470031208,"[479.78873239436615, 968.7708333333334]","[479.78873239436615, 894.25]",77.37841486772207,70.06508491271734,1,3,3,3
train,1492,True,26,27,4.385164807134504,0.03538783053647875,"[661.0422535211268, 1708.65625]","[431.80985915492954, 1713.9791666666667]",121.35628690545401,79.01143354891998,18,22,3,3
train,1492,True,18,13,4.0,0.046524210519923545,"[618.3943661971831, 920.8645833333334]","[639.7183098591549, 841.0208333333334]",83.37995248223021,69.04516025710691,11,23,3,3
