accepted,action_frac,bg_a_area,bg_b_area,bg_channel_proxy,bg_component_count_delta,bg_components_after,bg_components_before,bg_pair_distance,bridge_score_mean,bridge_score_p90,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_family,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,component_area,corridor_radius,cut_adjacent_bg_components_before,cut_anchor_area_frac,cut_area,cut_bbox_h,cut_bbox_w,cut_component_bg_frac_after,cut_component_border_contacts_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,overerosion_proxy,pred_component_id,r241_label_risk,r241_label_safe,r241_safe_prob,reject_reason,ring_bg_frac,ring_fg_frac,run_id,seam_prob_mean,seam_prob_p90,split
0.0,0.25,1.0,1.0,0.0,1.0,5.0,4.0,135.6502856613284,1.8882702265257703,2.747983050346375,0.4543338913158862,0.29394051455438747,3.0,-3.0,0.9401520204648571,bg_seed,0.21046634974266296,0.8870630869883951,0.9202336026172676,0.9609517815936948,40145.0,2.0,2.0,0.0006882805890534708,48.0,51.0,108.0,0.037675606641123884,3.0,0.008714596949891068,0.7291666666666666,0.2708333333333333,6.4031242374328485,3.8622009440840794,0.029380491003394127,0.7116013169288635,0.04380985461175442,2.1176470588235294,0.026159614324569702,-0.0002637156337941815,-0.00022080484954739577,0.0,0.0,-0.00018224831303215172,-0.0005107452952500535,-0.0003245495763953832,0.00013150766322467256,-0.0005244388504300757,14041.png,1.0,19.0,1,0,0.0001260652645757158,low_mean_prob,0.13125,0.86875,R239-gtfree-bg-channel-seam-prob-editor,0.06288303247184208,0.1881959347270789,val
0.0,0.25,1.0,1.0,0.0,1.0,5.0,4.0,135.6502856613284,1.298595580101848,1.8554823901984325,0.45469791794494213,0.294245327968659,3.0,-3.0,0.9402901949289169,bg_seed,0.2107413664401053,0.8873091391900862,0.9201686698603023,0.9613113968054182,40145.0,1.0,1.0,0.00024376604195643756,17.0,49.0,108.0,0.013725490196078431,1.0,0.003212396069538927,0.6470588235294118,0.35294117647058826,5.656854249492381,3.255139426467882,0.03147652745246887,0.7077279090881348,0.04480355829000473,2.204081632653061,0.029990239068865776,0.00010031099526175424,8.40085647241251e-05,0.0,0.0,-4.407384897242572e-05,-0.0002357285978077106,-7.84973747042228e-05,6.657490625938678e-05,-0.00016482363870662375,14041.png,1.0,19.0,1,0,0.0018187500720340233,low_mean_prob,0.1590909090909091,0.8409090909090909,R239-gtfree-bg-channel-seam-prob-editor,0.05334160909652561,0.14330601132628848,val
0.0,0.25,37307.0,1053.0,0.0,1.0,3.0,2.0,66.14182827943273,7.595757390190722,7.930648859302973,0.4543741808650065,0.29397424346812234,3.0,-3.0,0.940354939402377,bg_component,0.21085923073900914,0.8874244540639219,0.9201416771825169,0.9614762204441248,40145.0,1.0,0.0,4.3017536815841926e-05,3.0,1.0,3.0,0.002079002079002079,0.0,1.0,0.0,1.0,2.23606797749979,2.1573786516665265,0.009623176418244839,0.6627451181411743,0.011744054593145847,3.0,0.008471556007862091,-0.00022342608467385006,-0.00018707593581251958,0.0,0.0,2.0670624487739708e-05,-0.00011786429890386918,3.681749913142518e-05,3.958222847399995e-05,0.0,14041.png,0.0,19.0,1,0,0.053058759975151186,low_mean_prob,0.03125,0.96875,R239-gtfree-bg-channel-seam-prob-editor,0.0009770144902696667,0.0009770144902696667,val
0.0,0.25,37307.0,1053.0,0.0,1.0,3.0,2.0,66.14182827943273,7.641440211493058,7.9480430888759885,0.4543741808650065,0.29397424346812234,3.0,-3.0,0.940354939402377,bg_component,0.21085923073900914,0.8874244540639219,0.9201416771825169,0.9614762204441248,40145.0,2.0,0.0,4.3017536815841926e-05,3.0,2.0,2.0,0.002077562326869806,0.0,0.75,0.0,1.0,3.0,2.4120226591665967,0.01417150255292654,0.6601307392120361,0.019373693503439426,1.0,0.004891055170446634,-0.00022342608467385006,-0.00018707593581251958,0.0,0.0,2.0670624487739708e-05,-0.00011786429890386918,3.681749913142518e-05,3.958222847399995e-05,0.0,14041.png,0.0,19.0,1,0,0.017458176981838304,low_mean_prob,0.03125,0.96875,R239-gtfree-bg-channel-seam-prob-editor,0.00095418886649497,0.0009770144902696667,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,46.09772228646444,0.8936910575564632,1.2104136621171107,0.162748643761302,0.08858267716535433,1.0,-1.0,0.6376485206181564,bg_seed,0.05993229023698417,0.4680499344467879,0.9058914386584289,0.4919712402636309,4182.0,1.0,1.0,0.0008818342151675485,8.0,29.0,34.0,0.5351648351648352,4.0,0.008113590263691683,1.0,0.0,2.8284271247461903,1.839347080264858,0.007483865134418011,0.8151960968971252,0.012006133887916803,1.1724137931034482,0.004572244361042976,-0.0003539296348560317,-0.00020974588121236426,0.0,0.0,-0.00042305767545436357,0.0,-0.0004560223450948975,-8.298814933127563e-05,-0.00047932893948471333,1418.png,1.0,13.0,1,0,0.7979938780701393,low_mean_prob,0.296875,0.703125,R239-gtfree-bg-channel-seam-prob-editor,0.00045312607664019266,0.0005478009252428565,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,46.09772228646444,1.236137357419434,1.8544047117233278,0.16184273999035215,0.0880461881642829,0.0,0.0,0.6373310548392108,bg_seed,0.05993229023698417,0.4677079176879667,0.9058291013468757,0.4916117435590174,4182.0,2.0,1.0,0.0015432098765432098,14.0,31.0,34.0,0.5411513859275053,4.0,0.013282732447817837,1.0,0.0,2.23606797749979,1.5046067930175702,0.007766785565763712,0.8131652474403381,0.013327562715858225,1.096774193548387,0.0038099356461316347,-0.0012598334058058769,-0.0007462348822837861,-1.0,1.0,-0.0007405234543998995,0.0,-0.0007980391039160706,-0.0001453254608845267,-0.0008388256440982622,1418.png,1.0,13.0,1,0,0.9262702858427205,low_mean_prob,0.39473684210526316,0.6052631578947368,R239-gtfree-bg-channel-seam-prob-editor,0.0004197255768847574,0.000513336744996575,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,50.0,1.3761516982543924,2.3224873734152918,0.16359030039811798,0.0890815924320063,1.0,-1.0,0.637719434519186,bg_seed,0.05947479183822857,0.4681263542023036,0.9063810995804813,0.4919113241461953,4182.0,2.0,2.0,0.0015432098765432098,14.0,5.0,49.0,0.3824964131994261,4.0,0.05714285714285714,0.6428571428571429,0.35714285714285715,2.23606797749979,1.5046067930175702,0.00787384808063507,0.8098039627075195,0.011433239094913006,9.8,0.0032304096966981888,0.00048772700195995333,0.00028916938543961657,0.0,0.0,-0.000352143774424718,-0.0004574983987555986,-0.0003796025895791977,0.00040667277272110613,-0.0005392450569203233,1418.png,1.0,13.0,1,0,0.9623538656747304,low_mean_prob,0.40789473684210525,0.5921052631578947,R239-gtfree-bg-channel-seam-prob-editor,0.0003779369536742754,0.000513336744996575,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.875,1.425,0.1632061805890874,0.08885383806519453,1.0,-1.0,0.6378600823045267,bg_seed,0.05993229023698417,0.46827794561933533,0.9059329510366123,0.49221090473337326,4182.0,1.0,1.0,0.0004409171075837742,4.0,2.0,2.0,0.5401662049861495,3.0,1.0,1.0,0.0,2.0,1.5,0.009346481412649155,0.8107843399047852,0.011433239094913006,1.0,0.0016980889486148953,0.00010360719292937248,6.141501862784449e-05,0.0,0.0,-0.00021149598908398737,0.0,-0.00022801117254744874,-4.147577114788081e-05,-0.00023966446974238442,1418.png,1.0,13.0,1,0,0.9247468377544295,low_mean_prob,0.40625,0.59375,R239-gtfree-bg-channel-seam-prob-editor,0.00032207136618815743,0.0003245223658895736,val
0.0,0.25,1.0,1.0,1.0,1.0,4.0,3.0,136.3084736911099,1.311888753034282,2.165763969801378,0.4399744061425258,0.28203024865419124,1.0,-1.0,0.9394667430771378,bg_seed,0.19084602624038607,0.8858437365773905,0.926512571552786,0.9527882924502995,27090.0,1.0,2.0,0.00027526657394529437,19.0,129.0,35.0,0.27102005975245413,4.0,0.004208194905869324,1.0,0.0,7.810249675906654,3.1902757508178676,0.04545487090945244,0.5682147145271301,0.07816683650016784,3.6857142857142855,0.04686742648482323,-0.000632941319514968,-0.0005203627937586108,0.0,0.0,-0.00014802559306481555,0.0,-0.00026325634239954265,-2.0228632656715817e-05,-0.0002831510238144874,15040.png,1.0,20.0,1,0,0.04186863191580642,recall_drop,0.15178571428571427,0.8482142857142857,R239-gtfree-bg-channel-seam-prob-editor,0.6105237871585933,0.9981362742746712,val
0.0,0.25,1.0,1.0,1.0,2.0,5.0,3.0,136.3084736911099,1.85534087823066,2.986944437237987,0.43921130358425803,0.28140343698854337,0.0,0.0,0.9392857142857143,bg_seed,0.19077062283215201,0.8855218855218855,0.9265128011829858,0.9524157253137016,27090.0,2.0,2.0,0.0006664348632359759,46.0,130.0,36.0,0.27058232931726905,4.0,0.009829059829059829,0.9565217391304348,0.043478260869565216,8.246211251235321,3.917795236483615,0.0401989184319973,0.5612958073616028,0.07186476141214371,3.611111111111111,0.0426509752869606,-0.0013960438777827489,-0.0011471744594064859,-1.0,1.0,-0.00032905438448838087,-7.540340823405933e-05,-0.0005851073979045163,-1.9999002456860815e-05,-0.0006557181604124329,15040.png,1.0,20.0,1,0,0.005553862848932322,recall_drop,0.1404494382022472,0.8595505617977528,R239-gtfree-bg-channel-seam-prob-editor,0.5174261364948703,0.9960440838935041,val
0.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,135.10366390294527,1.2363229267631932,1.8413828492164614,0.4410034809746729,0.28287650138589465,1.0,-1.0,0.9396152659191441,bg_seed,0.1902050972703966,0.8861078773767948,0.9267451298701299,0.9528479031921552,27090.0,2.0,2.0,0.0004636068613815484,32.0,94.0,90.0,0.33107448107448106,4.0,0.0037825059101654845,0.46875,0.53125,3.1622776601683795,1.9429654648927213,0.05759017914533615,0.5721814036369324,0.08201545476913454,1.0444444444444445,0.04680651053786278,0.00039613351263212415,0.00032588993794480103,0.0,0.0,4.972489414667436e-07,-0.0006409289699894627,8.844570047461531e-07,0.00021232968468720692,-0.0002235402819588117,15040.png,1.0,20.0,1,0,0.20859023477198843,low_mean_prob,0.30303030303030304,0.696969696969697,R239-gtfree-bg-channel-seam-prob-editor,0.18083395132259888,0.9448108566299024,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,135.10366390294527,0.7730401170552949,1.1518505275249482,0.44051099275159183,0.28247136767500386,1.0,-1.0,0.9396112196770449,bg_seed,0.19069521942391796,0.8861006803475177,0.9265822417990032,0.9530118327322583,27090.0,1.0,2.0,0.0001159017153453871,8.0,54.0,51.0,0.36181353767560664,4.0,0.002904865649963689,0.5,0.5,2.0,1.426776695296637,0.05928138643503189,0.5627450942993164,0.09486891701817513,1.0588235294117647,0.04870487377047539,-9.635471044894262e-05,-7.924377294599161e-05,0.0,0.0,-3.548993157798108e-06,-0.00015080681646811867,-6.3125722723489375e-06,4.9441613560463615e-05,-5.961074185567572e-05,15040.png,1.0,20.0,1,0,0.9003070292227331,low_mean_prob,0.421875,0.578125,R239-gtfree-bg-channel-seam-prob-editor,0.0010843329380683994,0.0025536494594836086,val
0.0,0.25,1.0,1.0,1.0,-1.0,2.0,3.0,145.24806367039804,1.4280474130117484,2.252652445953476,0.44753123378437715,0.2882706844243328,2.0,-2.0,0.9371898104952839,bg_seed,0.1919960809435882,0.881803561680216,0.9203547999630417,0.9546521843303251,26272.0,2.0,2.0,0.0008308714918759232,54.0,142.0,22.0,0.2996900426191399,2.0,0.017285531370038413,0.8888888888888888,0.1111111111111111,3.0,1.815910455274683,0.06468437612056732,0.5602033138275146,0.09035003185272218,6.454545454545454,0.07118847966194153,-0.0011087662156228362,-0.0009207347175814173,0.0,0.0,-0.0003557430835620101,-0.0002260994083732315,-0.0006300868747314281,2.614412847745662e-05,-0.0007667119239677112,15067.png,1.0,20.0,1,0,0.001833602098067737,low_mean_prob,0.30392156862745096,0.696078431372549,R239-gtfree-bg-channel-seam-prob-editor,0.16640279295128554,0.9578892926632221,val
0.0,0.25,1.0,1.0,1.0,-1.0,2.0,3.0,145.24806367039804,0.9096782524024665,1.2140472368952082,0.4485981308411215,0.2891566265060241,2.0,-2.0,0.9373780129335685,bg_seed,0.19218449711723254,0.8821368504912809,0.9203170694166538,0.9550834597875569,26272.0,1.0,2.0,0.00033850320039389466,22.0,140.0,20.0,0.3015422077922078,2.0,0.007857142857142858,0.9545454545454546,0.045454545454545456,2.8284271247461903,1.6558887856471693,0.0698554664850235,0.5491978526115417,0.09517963379621508,7.0,0.06572128087282181,-4.186915887849363e-05,-3.4792635890124046e-05,0.0,0.0,-0.00016754064527746415,-3.7683234728885795e-05,-0.00029679806366655903,-1.1586417910436353e-05,-0.00033543646673583893,15067.png,1.0,20.0,1,0,0.0033130455864053498,low_mean_prob,0.2357142857142857,0.7642857142857142,R239-gtfree-bg-channel-seam-prob-editor,0.17077268392622735,0.9233598632045813,val
0.0,0.25,36755.0,1.0,0.0,-1.0,2.0,3.0,89.72597270705411,3.0214983674153264,3.5202252318983076,0.44855028994201157,0.28911687374336237,2.0,-2.0,0.9375205730676991,bg_component,0.19222218035196142,0.8823893896699763,0.9203249780732123,0.9553709767590448,26272.0,2.0,2.0,4.615952732644018e-05,3.0,2.0,2.0,0.05193905817174515,1.0,0.75,1.0,0.0,1.4142135623730951,1.1380711874576983,0.05983547866344452,0.4732026159763336,0.06873391196131706,1.0,0.017634950578212738,-8.971005798841247e-05,-7.454539855183961e-05,0.0,0.0,-2.4980511146854845e-05,0.0,-4.425888497117114e-05,-3.677761351905673e-06,-4.791949524796113e-05,15067.png,1.0,20.0,1,0,0.05758323536511141,low_mean_prob,0.15625,0.84375,R239-gtfree-bg-channel-seam-prob-editor,0.0012379286764224186,0.0012645834622263493,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,51.15662224971465,0.8551657430940548,1.3405821323394775,0.31835408770979967,0.18931101094655506,2.0,2.0,0.8296010677739878,bg_seed,0.23840206185567012,0.7088190572731881,0.7438829787234043,0.9376466644317801,1821.0,1.0,1.0,0.0021231422505307855,8.0,50.0,5.0,0.5374361883153715,4.0,0.032,0.75,0.25,2.0,1.426776695296637,0.0037994906306266785,0.7803921699523926,0.006490305066108704,10.0,0.00480292085558176,0.0022777934318705118,0.001608745574386783,0.0,0.0,-0.0007944291894250721,-0.0012886597938144284,-0.0011606793022932438,-1.2987306319711678e-05,-0.002011397921555469,1518.png,1.0,4.0,1,0,0.9880208723895193,low_mean_prob,0.359375,0.640625,R239-gtfree-bg-channel-seam-prob-editor,0.00039865686878010065,0.00047972439967489274,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,51.15662224971465,0.9819772905201656,1.3718552947044371,0.3194369247428262,0.19007731958762886,2.0,2.0,0.8298472036789794,bg_seed,0.23711340206185566,0.7091784989858012,0.7442788717402874,0.9376466644317801,1821.0,2.0,1.0,0.002653927813163482,10.0,50.0,6.0,0.5395902547065338,4.0,0.03333333333333333,0.6,0.4,2.0,1.4414213562373095,0.0046064904890954494,0.7788234949111938,0.006759142223745584,8.333333333333334,0.005601120181381702,0.003360630464897041,0.0023750542154605814,0.0,0.0,-0.0005482932844335098,-0.0025773195876288846,-0.0008012375896800927,0.00038290571056343037,-0.002011397921555469,1518.png,1.0,4.0,1,0,0.987213705216419,low_mean_prob,0.36764705882352944,0.6323529411764706,R239-gtfree-bg-channel-seam-prob-editor,0.0003906246273998434,0.0004769570303126298,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,50.59644256269407,1.2870619908201058,1.808763678137124,0.3133841131664853,0.18580645161290324,2.0,2.0,0.8297020898176968,bg_seed,0.23969072164948454,0.708966565349544,0.7436238044633369,0.9383171304056319,1821.0,2.0,1.0,0.0010615711252653928,4.0,2.0,2.0,0.6038781163434903,4.0,1.0,1.0,0.0,2.0,1.3535533905932737,0.009962629526853561,0.7882353067398071,0.011373744066804648,1.0,0.006200544070452452,-0.00269218111144387,-0.001895813759265036,0.0,0.0,-0.0006934071457160851,0.0,-0.0010131712259372483,-0.0002721615663870969,-0.001340931947703683,1518.png,1.0,4.0,1,0,0.9844272730217285,low_mean_prob,0.40625,0.59375,R239-gtfree-bg-channel-seam-prob-editor,0.0004184382839139082,0.0004614575105368652,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,50.59644256269407,0.7634025108994928,0.94454893832859,0.3217768147345612,0.19173660426081343,2.0,2.0,0.8304180254965906,bg_seed,0.23775773195876287,0.7100126742712294,0.744352909912304,0.9389875963794837,1821.0,1.0,1.0,0.001326963906581741,5.0,47.0,17.0,0.587178904296431,4.0,0.006257822277847309,0.4,0.6,2.0,1.282842712474619,0.008192815817892551,0.7803922295570374,0.011060163006186485,2.764705882352941,0.009920869953930378,0.005700520456632052,0.004034338888645156,0.0,0.0,2.2528533177745835e-05,-0.0019329896907216704,3.293769574808092e-05,0.0004569438825799965,-0.000670465973851897,1518.png,1.0,4.0,1,0,0.9856860705201332,low_mean_prob,0.31666666666666665,0.6833333333333333,R239-gtfree-bg-channel-seam-prob-editor,0.0003928131669113593,0.0004537755646094002,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,47.51841748206689,0.8205852121265305,1.0694694817066193,0.35980413029593356,0.21936656282450676,2.0,2.0,0.8036248887450441,bg_seed,0.09696119682094437,0.6717164885702692,0.8122342165521753,0.7951961569255405,1818.0,1.0,1.0,0.0004904364884747426,6.0,45.0,8.0,0.5460157126823794,4.0,0.016666666666666666,0.5,0.5,2.0,1.4023689270621826,0.009279522113502026,0.6771242022514343,0.011433239094913006,5.625,0.004335456993430853,0.0003158573748248128,0.00023477181852807338,0.0,0.0,-4.765615060386974e-05,-0.00028050490883591017,-6.659345015136431e-05,0.0001531310527475016,-0.00024019215372295122,1522.png,1.0,18.0,1,0,0.11385630524049456,low_mean_prob,0.328125,0.671875,R239-gtfree-bg-channel-seam-prob-editor,0.0004245914359759354,0.00048497042565212296,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,48.27007354458868,1.1885914427222695,1.9797941303343518,0.36119689063997445,0.22040285899935022,2.0,2.0,0.8039977340778506,bg_seed,0.09630668536699392,0.6722376344813586,0.8127454188481675,0.7954363490792634,1818.0,2.0,1.0,0.0008173941474579042,10.0,46.0,14.0,0.5739024390243902,4.0,0.015527950310559006,0.0,1.0,2.0,1.1828427124746193,0.00983051210641861,0.6764706373214722,0.011976645607501266,3.2857142857142856,0.004018411505967379,0.0017086177188657126,0.0012710679933715385,0.0,0.0,0.00032518918220258985,-0.0009350163627863534,0.00045455246093806245,0.0006643333487397207,0.0,1522.png,0.0,18.0,0,1,0.17074128408545686,low_mean_prob,0.4125,0.5875,R239-gtfree-bg-channel-seam-prob-editor,0.0004140199287783903,0.0004561789653741017,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,48.27007354458868,0.7513538849534479,0.9958251714706421,0.36028550122509856,0.21972453222453223,2.0,2.0,0.8038351065981634,bg_seed,0.0967741935483871,0.6720102813852814,0.8124131163627443,0.7954363490792634,1818.0,1.0,1.0,0.0004086970737289521,5.0,46.0,12.0,0.5604674796747967,4.0,0.009057971014492754,0.0,1.0,1.4142135623730951,1.082842712474619,0.009547599591314793,0.6768628358840942,0.010859174095094204,3.8333333333333335,0.003999230917543173,0.0007972283039898165,0.0005927412185535441,0.0,0.0,0.0001625617025153847,-0.0004675081813931836,0.00022719936486081949,0.00033203086331645704,0.0,1522.png,0.0,18.0,0,1,0.1958341672121428,low_mean_prob,0.4,0.6,R239-gtfree-bg-channel-seam-prob-editor,0.000421282511571687,0.00044917762364524665,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,47.51841748206689,1.1407142023345875,1.9629982233047485,0.3591601833102419,0.21888802286308132,2.0,2.0,0.8036415132510621,bg_seed,0.0967741935483871,0.6717397186147186,0.8123517382413088,0.7951160928742994,1818.0,2.0,1.0,0.0007356547327121138,9.0,46.0,10.0,0.5617709437963945,4.0,0.01956521739130435,0.4444444444444444,0.5555555555555556,1.4142135623730951,1.0460237291525663,0.00781168881803751,0.6758170127868652,0.010285109095275403,4.6,0.0036972900852560997,-0.00032808961086683297,-0.00024376814289736592,0.0,0.0,-3.103164458584384e-05,-0.0004675081813931836,-4.336340570199049e-05,0.00027065274188098343,-0.00032025620496400897,1522.png,1.0,18.0,1,0,0.2175320713414456,low_mean_prob,0.4605263157894737,0.5394736842105263,R239-gtfree-bg-channel-seam-prob-editor,0.00041740512781586323,0.00044217628191639156,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,50.32891812864648,0.8690210217119754,1.2513426423524536,0.38797245752216775,0.24067359105156413,0.0,0.0,0.9111958405545927,bg_seed,0.045071928027435086,0.8368776263848211,0.9749054317996391,0.8553022579875497,6037.0,1.0,1.0,0.00014832027290930216,6.0,3.0,2.0,0.18353576248313092,2.0,1.0,1.0,0.0,2.23606797749979,1.608380256645481,0.03002496063709259,0.4189542531967163,0.03808733820915222,1.5,0.009173639118671417,-0.00021152344531838452,-0.0001628173125195198,0.0,0.0,-7.547512542949164e-05,0.0,-0.0001273398701132633,-3.722033203978903e-06,-0.0001301433746176972,15274.png,1.0,20.0,1,0,0.4515348483210839,low_mean_prob,0.3055555555555556,0.6944444444444444,R239-gtfree-bg-channel-seam-prob-editor,0.011557360512860826,0.017712294148795812,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,50.32891812864648,1.3463472181538767,2.1510621953281595,0.38741951461119367,0.24024817249216782,0.0,0.0,0.9110448589059141,bg_seed,0.045071928027435086,0.8366229466445945,0.9748979844194386,0.8550419712383142,6037.0,2.0,1.0,0.0004449608187279065,18.0,7.0,3.0,0.19141323792486584,2.0,0.8571428571428571,1.0,0.0,3.605551275463989,1.9811528423680298,0.03006933443248272,0.4189542531967163,0.03901274502277374,2.3333333333333335,0.013600424863398075,-0.0007644663562924592,-0.0005882358719158376,0.0,0.0,-0.00022645677410804144,0.0,-0.00038201961033990095,-1.1169413404399364e-05,-0.00039043012385320264,15274.png,1.0,20.0,1,0,0.0976817324199809,low_mean_prob,0.35714285714285715,0.6428571428571429,R239-gtfree-bg-channel-seam-prob-editor,0.011480099678347002,0.017410529123532196,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,72.00694410957877,1.302266380243698,2.0163141155604296,0.3872053872053872,0.24008350730688935,0.0,0.0,0.9110322752117591,bg_seed,0.045071928027435086,0.8366017233329088,0.974897363604887,0.8550202806758779,6037.0,2.0,2.0,0.00046968086421279013,19.0,15.0,70.0,0.24824269330373658,3.0,0.018095238095238095,1.0,0.0,3.0,1.8146688770852146,0.03414064645767212,0.4301341772079468,0.04513782635331154,4.666666666666667,0.020635703578591347,-0.0009785937620989116,-0.0007529010571943051,0.0,0.0,-0.00023904046826306313,0.0,-0.00040324292202553735,-1.1790227956054444e-05,-0.0004121206862894855,15274.png,1.0,20.0,1,0,0.24330666943181428,low_mean_prob,0.38095238095238093,0.6190476190476191,R239-gtfree-bg-channel-seam-prob-editor,0.005670470140914056,0.016796025307365105,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,72.00694410957877,0.8157968928567144,1.0276809334754944,0.38789559704818977,0.24061443932411675,0.0,0.0,0.9111958405545927,bg_seed,0.045071928027435086,0.8368776263848211,0.9749054317996391,0.8553022579875497,6037.0,1.0,2.0,0.00014832027290930216,6.0,13.0,69.0,0.2478134110787172,3.0,0.006688963210702341,1.0,0.0,2.0,1.4023689270621826,0.03481605276465416,0.4320261478424072,0.04315492697060108,5.3076923076923075,0.0171560849994421,-0.0002883839192963644,-0.0002219690399669072,0.0,0.0,-7.547512542949164e-05,0.0,-0.0001273398701132633,-3.722033203978903e-06,-0.0001301433746176972,15274.png,1.0,20.0,1,0,0.6998253753558886,low_mean_prob,0.328125,0.671875,R239-gtfree-bg-channel-seam-prob-editor,0.0038389655127128134,0.008769822876175464,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,67.60177512462228,0.8113675527274609,1.0995247662067413,0.49313005834744966,0.32725455908068946,0.0,0.0,0.931253893387915,bg_seed,0.11311750290210242,0.8713518464548898,0.9398055636633064,0.9228564499415746,6298.0,1.0,1.0,8.980086657836248e-05,4.0,2.0,2.0,0.40304709141274236,3.0,1.0,1.0,0.0,2.0,1.5,0.031918495893478394,0.7892156839370728,0.03620886951684952,1.0,0.0227611493319273,-0.00018570139647805517,-0.0001635863829446138,0.0,0.0,-4.7552663252958816e-05,0.0,-8.326741329789389e-05,-5.405512546130531e-06,-8.8189254139448e-05,15369.png,1.0,19.0,1,0,0.8438384193768116,low_mean_prob,0.34375,0.65625,R239-gtfree-bg-channel-seam-prob-editor,0.001385051861959606,0.0015771069180618134,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,67.60177512462228,1.2261708151018025,2.012650623448015,0.4928981281158875,0.32705030582948447,0.0,0.0,0.9311231017411137,bg_seed,0.11311750290210242,0.8711228610683209,0.9397906934962271,0.9226139294926913,6298.0,2.0,1.0,0.0003367532496688593,15.0,7.0,3.0,0.38878950506857485,3.0,0.7142857142857143,1.0,0.0,3.605551275463989,1.8831025066834295,0.028777997940778732,0.7916339635848999,0.03808392360806465,2.3333333333333335,0.025043513625860214,-0.0004176316280402048,-0.00036783963414960263,0.0,0.0,-0.000178344310054257,0.0,-0.00031225279986679677,-2.0275679625370024e-05,-0.0003307097030227357,15369.png,1.0,19.0,1,0,0.3654289513011327,low_mean_prob,0.2857142857142857,0.7142857142857143,R239-gtfree-bg-channel-seam-prob-editor,0.001155980614421139,0.0015525395455627839,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,18.027756377319946,1.4057446519533794,1.9809711456298829,0.49315326337584114,0.3272749984385735,0.0,0.0,0.9312657819504544,bg_seed,0.11311750290210242,0.8713726633082143,0.9398069151324652,0.9228784972551095,6298.0,2.0,1.0,6.735064993377186e-05,3.0,2.0,2.0,0.5013850415512465,3.0,0.75,1.0,0.0,2.0,1.3333333333333333,0.020106520503759384,0.7490196228027344,0.023453235253691675,1.0,0.013956964015960693,-0.0001624963680865732,-0.00014314702506057486,0.0,0.0,-3.5664100713539426e-05,0.0,-6.245055997344817e-05,-4.054043387324846e-06,-6.614194060450274e-05,15369.png,1.0,19.0,1,0,0.6946914397804801,low_mean_prob,0.375,0.625,R239-gtfree-bg-channel-seam-prob-editor,0.0005001781131058668,0.0005878740281223132,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,47.80167361086848,1.3651479901830277,2.0739853024482726,0.3590401368179146,0.2187988535695675,1.0,-1.0,0.9018956588060179,bg_seed,0.059227225721538025,0.821320547576905,0.9667703992826626,0.8451801812187305,6590.0,2.0,1.0,0.0005271759186040382,20.0,38.0,30.0,0.40438165438165435,4.0,0.017543859649122806,0.35,0.65,3.0,1.653224755112299,0.03636551648378372,0.522549033164978,0.04993403404951096,1.2666666666666666,0.020672103390097618,0.0011521573603636148,0.0008551475492390992,0.0,0.0,4.9660109654459106e-05,-0.0006110745510952351,8.236274511719266e-05,0.00032514650180959226,-0.0001613907269499837,15446.png,1.0,21.0,1,0,0.12401751191578378,low_mean_prob,0.391304347826087,0.6086956521739131,R239-gtfree-bg-channel-seam-prob-editor,0.0004180588967071364,0.000676508158665666,val
