stem,rank,x_letterbox,y_letterbox,scale_letterbox,score,mask_probability,x_original,y_original,scale_original
13840,13,114.0,124.0,2.128556251525879,0.7732973694801331,1.0,232.98540145985402,490.51041666666663,8.412726217331954
13840,14,229.0,147.0,1.4577744007110596,0.772657573223114,1.0,687.1094890510949,581.4921875,5.76158460037212
13840,15,103.0,97.0,2.6803700923919678,0.7670013904571533,1.0,189.54744525547446,383.70572916666663,10.593668704904427
13840,16,185.0,257.0,1.7392090559005737,0.7646329402923584,1.0,513.3576642335767,1016.6223958333333,6.873903196829856
13840,17,193.0,143.0,1.7466301918029785,0.7633634209632874,1.0,544.948905109489,565.6692708333333,6.90323386851109
13840,18,198.0,80.0,2.9319283962249756,0.7626837491989136,1.0,564.6934306569343,316.4583333333333,11.587906529874482
13840,19,155.0,94.0,2.781585216522217,0.7616804242134094,1.0,394.89051094890516,371.83854166666663,10.993702825567507
13840,20,157.0,297.0,2.166414737701416,0.7541067600250244,1.0,402.7883211678832,1174.8515625,8.562354905307256
13840,21,245.0,93.0,2.7471818923950195,0.7511178851127625,1.0,750.2919708029198,367.8828125,10.857730028681935
13840,22,162.0,153.0,2.223588466644287,0.7504326105117798,1.0,422.5328467153285,605.2265625,8.788323529850544
13840,23,254.0,62.0,3.644509792327881,0.744892954826355,1.0,785.8321167883212,245.25520833333331,14.404253144477932
13840,24,232.0,248.0,2.3953652381896973,0.726487934589386,1.0,698.9562043795621,981.0208333333333,9.467239554960415
13840,25,269.0,201.0,2.0649337768554688,0.7184256911277771,1.0,845.065693430657,795.1015625,8.161270114028316
13840,26,213.0,252.0,2.3961803913116455,0.5612968802452087,0.9999997615814209,623.9270072992701,996.8437499999999,9.470461297413891
13840,27,177.0,292.0,11.252527236938477,0.16813966631889343,0.9992536902427673,481.7664233576643,1155.0729166666665,44.473539672523565
13867,0,165.0,282.0,1.0,0.869122326374054,1.0,515.3032258064516,1136.078125,4.02722589223609
13867,1,217.0,190.0,1.0,0.8636705875396729,1.0,724.6451612903226,765.4427083333333,4.02722589223609
13867,2,181.0,292.0,1.0,0.8608026504516602,1.0,579.7161290322581,1176.3645833333333,4.02722589223609
13867,3,161.0,203.0,1.0,0.8567788600921631,1.0,499.2,817.8151041666666,4.02722589223609
13867,4,191.0,304.0,1.0,0.8500362038612366,1.0,619.9741935483871,1224.7083333333333,4.02722589223609
13867,5,190.0,274.0,1.0,0.8465081453323364,1.0,615.9483870967741,1103.8489583333333,4.02722589223609
13867,6,186.0,192.0,1.0,0.8461382389068604,1.0,599.8451612903226,773.5,4.02722589223609
13867,7,141.0,218.0,1.3311008214950562,0.8397413492202759,1.0,418.68387096774194,878.2447916666666,5.36064369350162
13867,8,202.0,289.0,1.0,0.8291921615600586,1.0,664.258064516129,1164.2786458333333,4.02722589223609
13867,9,172.0,270.0,1.0,0.826606035232544,1.0,543.483870967742,1087.734375,4.02722589223609
13867,10,224.0,270.0,1.37834894657135,0.804884672164917,1.0,752.8258064516128,1087.734375,5.55092256616848
13867,11,139.0,112.0,2.0793821811676025,0.8035308122634888,1.0,410.6322580645161,451.2083333333333,8.374141759852526
13867,12,186.0,91.0,2.2133476734161377,0.7882869839668274,1.0,599.8451612903226,366.6067708333333,8.91365105890198
13867,13,134.0,211.0,2.4831550121307373,0.786259114742279,1.0,390.5032258064516,850.0442708333333,10.000226159288728
13867,14,145.0,144.0,2.6639363765716553,0.7852038741111755,1.0,434.7870967741935,580.125,10.728273550998962
13867,15,93.0,169.0,2.0091357231140137,0.7809375524520874,1.0,225.44516129032257,680.8411458333334,8.091243405141237
13867,16,158.0,192.0,1.6093955039978027,0.7806832194328308,1.0,487.1225806451613,773.5,6.481399244548303
13867,17,187.0,126.0,3.2439687252044678,0.7805854082107544,1.0,603.8709677419355,507.609375,13.064194843747535
13867,18,294.0,221.0,1.2787539958953857,0.7743483185768127,1.0,1034.632258064516,890.3307291666666,5.149831202070261
13867,19,222.0,180.0,2.8891820907592773,0.7722998857498169,1.0,744.7741935483871,725.15625,11.635388923290563
13867,20,188.0,181.0,2.8963444232940674,0.7671718001365662,1.0,607.8967741935484,729.1848958333334,11.664233254323474
13867,21,106.0,184.0,1.8039822578430176,0.7649561762809753,1.0,277.7806451612903,741.2708333333334,7.265044057919923
13867,22,265.0,239.0,1.7956809997558594,0.7478957772254944,1.0,917.8838709677419,962.8463541666666,7.231613016413185
13867,23,239.0,106.0,3.857865333557129,0.7210967540740967,1.0,813.2129032258065,427.0364583333333,15.53649516006129
13867,24,234.0,133.0,6.316547393798828,0.7016148567199707,0.9999998807907104,793.083870967742,535.8098958333334,25.438163213843037
13867,25,156.0,300.0,3.0546622276306152,0.6956496834754944,1.0,479.0709677419355,1208.59375,12.301814815149587
13867,26,211.0,272.0,4.335068225860596,0.5765246152877808,0.9999992847442627,700.4903225806452,1095.7916666666667,17.458299003795762
13867,27,205.0,268.0,2.6204965114593506,0.5295472741127014,0.9999996423721313,676.3354838709678,1079.6770833333333,10.553331401463446
1399,0,240.0,152.0,3.3236947059631348,0.6997950077056885,1.0,1012.887323943662,809.0833333333334,17.70515472678151
1399,1,186.0,117.0,3.792860269546509,0.6560627818107605,0.9999998807907104,725.0140845070422,622.78125,20.204376114599743
1399,2,126.0,91.0,6.142948150634766,0.6448814868927002,0.9999996423721313,405.15492957746477,484.3854166666667,32.723176196192796
1399,3,210.0,77.0,5.719162940979004,0.6399357318878174,0.9999996423721313,852.9577464788732,409.86458333333337,30.465693673981857
1399,4,169.0,122.0,6.14815616607666,0.6368644833564758,0.9999992847442627,634.387323943662,649.3958333333334,32.750919032817585
1399,5,205.0,114.0,6.864834308624268,0.6153277158737183,0.999998927116394,826.3028169014084,606.8125,36.56862749453107
1399,6,245.0,92.0,6.163029670715332,0.6079323291778564,0.999998927116394,1039.5422535211267,489.70833333333337,32.83014944483008
1399,7,219.0,127.0,3.7357170581817627,0.5965806841850281,0.9999996423721313,900.9366197183098,676.0104166666667,19.899977098353503
1399,8,184.0,83.0,6.347950458526611,0.5852958559989929,0.999998927116394,714.3521126760563,441.80208333333337,33.81521319166668
1399,9,225.0,121.0,6.3518218994140625,0.537046492099762,0.9999979734420776,932.9225352112676,644.0729166666667,33.83583616278522
1399,10,185.0,172.0,4.573333740234375,0.523848295211792,0.9999983310699463,719.6830985915493,915.5416666666667,24.361919084441364
1399,11,172.0,129.0,6.746528625488281,0.5120716094970703,0.9999967813491821,650.3802816901408,686.65625,35.938419063768094
1399,12,193.0,194.0,7.379922866821289,0.4975682199001312,0.9999946355819702,762.3309859154929,1032.6458333333335,39.31247836763055
1399,13,202.0,122.0,6.962522506713867,0.4942200183868408,0.9999964237213135,810.3098591549295,649.3958333333334,37.08900761820902
1399,14,214.0,61.0,13.782846450805664,0.3459474444389343,0.9998346567153931,874.2816901408451,324.6979166666667,73.42053063693521
1399,15,214.0,175.0,11.356597900390625,0.33709490299224854,0.9998764991760254,874.2816901408451,931.5104166666667,60.49602649590894
1399,16,187.0,127.0,14.102494239807129,0.31963270902633667,0.999811589717865,730.3450704225352,676.0104166666667,75.12327835085455
1399,17,160.0,96.0,19.95693588256836,0.3081779181957245,0.999565064907074,586.4084507042253,511.0,106.30959487325725
1399,18,256.0,131.0,23.736186981201172,0.18256686627864838,0.9931806325912476,1098.1830985915492,697.3020833333334,126.44147561808134
1399,19,196.0,56.0,26.29922103881836,0.1731698364019394,0.9929284453392029,778.3239436619718,298.08333333333337,140.09462928430327
1399,20,177.0,179.0,21.872730255126953,0.16891182959079742,0.9943841695785522,677.0352112676056,952.8020833333334,116.51493525244172
1399,21,232.0,164.0,20.410554885864258,0.1506248265504837,0.9918409585952759,970.2394366197183,872.9583333333334,108.72600051543401
14041,0,175.0,156.0,1.0,0.8654446005821228,1.0,656.3672131147541,752.375,4.8245728030822
14041,1,209.0,237.0,1.0,0.8414862155914307,1.0,820.4590163934427,1143.03125,4.8245728030822
14041,2,203.0,252.0,1.0,0.839526891708374,1.0,791.5016393442623,1215.375,4.8245728030822
14041,3,196.0,145.0,1.0,0.8219435811042786,1.0,757.7180327868853,699.3229166666666,4.8245728030822
14041,4,190.0,244.0,1.224353551864624,0.8171778321266174,1.0,728.760655737705,1176.7916666666667,5.906982847683157
14041,5,180.0,223.0,1.4751100540161133,0.8156511187553406,1.0,680.4983606557378,1075.5104166666667,7.116775848159255
14041,6,173.0,146.0,2.2725417613983154,0.8148247003555298,1.0,646.7147540983607,704.1458333333334,10.964043175910831
14041,7,197.0,135.0,1.628011703491211,0.804053544998169,1.0,762.544262295082,651.09375,7.854460987763219
14041,8,233.0,68.0,2.0564417839050293,0.802944004535675,1.0,936.288524590164,327.9583333333333,9.921453101750048
14041,9,224.0,147.0,1.9731500148773193,0.7997507452964783,1.0,892.8524590163935,708.96875,9.519605898178353
14041,10,160.0,100.0,1.7051525115966797,0.7988688945770264,1.0,583.9737704918033,482.2916666666667,8.226632432556647
14041,11,226.0,137.0,2.2704830169677734,0.7933349609375,1.0,902.5049180327869,660.7395833333334,10.954110613522742
14041,12,134.0,127.0,1.8585715293884277,0.7896428108215332,1.0,458.49180327868856,612.5104166666666,8.966813653270298
14041,13,154.0,166.0,1.087733268737793,0.7872247695922852,1.0,555.016393442623,800.6041666666666,5.247848345360058
14041,14,196.0,224.0,1.3643450736999512,0.7871991991996765,1.0,757.7180327868853,1080.3333333333333,6.582382136591964
14041,15,150.0,159.0,2.509368658065796,0.7830329537391663,1.0,535.7114754098361,766.84375,12.106631780611115
14041,16,126.0,108.0,1.731601595878601,0.7710093259811401,1.0,419.88196721311476,520.875,8.354237965249634
14041,17,154.0,71.0,3.1431775093078613,0.7695744037628174,1.0,555.016393442623,342.4270833333333,15.164488726666356
14041,18,231.0,93.0,2.8106749057769775,0.7646206617355347,1.0,926.6360655737706,448.53125,13.560305708717232
14041,19,190.0,54.0,2.3239762783050537,0.755987823009491,1.0,728.760655737705,260.4375,11.212192747318753
14041,20,192.0,85.0,2.8393404483795166,0.7502890229225159,1.0,738.4131147540984,409.9479166666667,13.698604705943035
14041,21,175.0,237.0,2.0049448013305664,0.7343630194664001,1.0,656.3672131147541,1143.03125,9.673002160180495
14041,22,263.0,186.0,2.1084132194519043,0.727773904800415,1.0,1081.0754098360655,897.0625,10.17219307622664
14041,23,172.0,259.0,2.916914939880371,0.7239904403686523,1.0,641.8885245901639,1249.1354166666667,14.07286848785099
14041,24,231.0,223.0,3.820925712585449,0.7046318054199219,1.0,926.6360655737706,1075.5104166666667,18.434334275537235
14041,25,278.0,157.0,4.972374439239502,0.6979607343673706,0.9999998807907104,1153.4688524590165,757.1979166666666,23.98958248629601
14041,26,213.0,220.0,3.8628053665161133,0.45800501108169556,0.9999980926513672,839.7639344262295,1061.0416666666667,18.63638571489361
14041,27,171.0,247.0,17.94499397277832,0.20605435967445374,0.9978062510490417,637.0622950819672,1191.2604166666667,86.57692987254029
1418,0,265.0,240.0,6.074804306030273,0.5304756760597229,0.9999974966049194,1410.5729166666667,1012.887323943662,32.360177359315365
1418,1,254.0,228.0,5.286129474639893,0.5295225977897644,0.9999988079071045,1352.0208333333335,948.9154929577464,28.15894615302181
1418,2,255.0,301.0,7.8760271072387695,0.49634289741516113,0.9999949932098389,1357.34375,1338.0774647887324,41.95520073363035
1418,3,318.0,300.0,8.363844871520996,0.48748043179512024,0.9999942779541016,1692.6875,1332.7464788732393,44.55378145754394
1418,4,245.0,220.0,6.8645830154418945,0.48188650608062744,0.9999945163726807,1304.1145833333335,906.2676056338028,36.56728886837274
1418,5,264.0,267.0,11.246244430541992,0.46416401863098145,0.9999827146530151,1405.25,1156.8239436619717,59.90817910583372
1418,6,240.0,241.0,5.328108787536621,0.45683902502059937,0.9999959468841553,1277.5,1018.2183098591548,28.3825678439151
1418,7,278.0,256.0,9.986262321472168,0.4414988160133362,0.9999860525131226,1479.7708333333335,1098.1830985915492,53.1963177083251
1418,8,254.0,258.0,9.780220985412598,0.43412595987319946,0.9999821186065674,1352.0208333333335,1108.8450704225352,52.09874586199923
1418,9,275.0,279.0,11.174741744995117,0.4156017601490021,0.9999638795852661,1463.8020833333335,1220.7957746478874,59.52728789199374
1418,10,301.0,227.0,10.56865406036377,0.4117060899734497,0.9999667406082153,1602.1979166666667,943.5845070422534,56.298689243886194
1418,11,266.0,213.0,8.791360855102539,0.41120386123657227,0.9999793767929077,1415.8958333333335,868.9507042253521,46.83113762503526
1418,12,318.0,270.0,8.96253776550293,0.39547109603881836,0.9999748468399048,1692.6875,1172.8169014084506,47.74298842735289
1418,13,239.0,294.0,12.230157852172852,0.3857039213180542,0.9999362230300903,1272.1770833333335,1300.7605633802816,65.14943647417054
1418,14,279.0,227.0,11.691892623901367,0.37506526708602905,0.9999387264251709,1485.09375,943.5845070422534,62.28212464390682
1418,15,292.0,297.0,8.70663833618164,0.36322131752967834,0.9999629259109497,1554.2916666666667,1316.7535211267605,46.37982502293437
1418,16,285.0,236.0,12.780981063842773,0.35810041427612305,0.9998862743377686,1517.03125,991.5633802816901,68.08364405112448
1418,17,245.0,247.0,9.601154327392578,0.35501253604888916,0.9999532699584961,1304.1145833333335,1050.2042253521126,51.14486677046774
1418,18,289.0,243.0,16.514371871948242,0.31070026755332947,0.9996473789215088,1538.3229166666667,1028.8802816901407,87.97122933218499
1418,19,308.0,242.0,15.992411613464355,0.2847194969654083,0.9996161460876465,1639.4583333333335,1023.5492957746478,85.1907732568698
1418,20,284.0,264.0,12.920228004455566,0.27450597286224365,0.9997302889823914,1511.7083333333335,1140.8309859154929,68.825405508444
1418,21,271.0,247.0,17.559675216674805,0.2624565362930298,0.9991656541824341,1442.5104166666667,1050.2042253521126,93.53950773681753
1418,22,274.0,221.0,14.964680671691895,0.25942620635032654,0.9994897842407227,1458.4791666666667,911.5985915492957,79.71610215999196
1418,23,272.0,144.0,21.00569725036621,0.25246864557266235,0.99906986951828,1447.8333333333335,501.112676056338,111.89629399307044
1418,24,294.0,253.0,15.263761520385742,0.23635777831077576,0.9992009997367859,1564.9375,1082.1901408450703,81.30929081611049
1418,25,304.0,274.0,17.091962814331055,0.22796200215816498,0.999065101146698,1618.1666666666667,1194.1408450704225,91.04802726592057
1418,26,292.0,216.0,17.28313446044922,0.22743354737758636,0.9990993738174438,1554.2916666666667,884.9436619718309,92.06638902093464
1418,27,342.0,323.0,20.524171829223633,0.21777799725532532,0.997417688369751,1820.4375,1455.3591549295775,109.3312322649544
1418,28,282.0,308.0,17.82781410217285,0.2055942714214325,0.9985185265541077,1501.0625,1375.394366197183,94.96787010941816
1418,29,310.0,251.0,20.019554138183594,0.18167360126972198,0.9951596856117249,1650.1041666666667,1071.5281690140844,106.64315917517699
1452,0,176.0,282.0,1.0,0.8577394485473633,1.0,671.7042253521126,1501.0625,5.3269497631705445
1452,1,151.0,208.0,2.1511917114257812,0.7776227593421936,1.0,538.4295774647887,1107.1666666666667,11.459290177714003
1452,2,194.0,171.0,1.821120262145996,0.776650071144104,1.0,767.6619718309859,910.21875,9.701016149143694
1452,3,226.0,170.0,2.0594754219055176,0.7764569520950317,1.0,938.2535211267605,904.8958333333334,10.970722110975153
1452,4,103.0,160.0,2.7445337772369385,0.7736085653305054,1.0,282.5422535211267,851.6666666666667,14.61999355466587
1452,5,291.0,180.0,3.3182005882263184,0.7661483883857727,1.0,1284.7676056338028,958.125,17.67588783760455
1452,6,245.0,91.0,2.6288883686065674,0.7642959356307983,1.0,1039.5422535211267,484.3854166666667,14.003956272550553
1452,7,186.0,80.0,2.96102237701416,0.7619388699531555,1.0,725.0140845070422,425.83333333333337,15.773217449978263
1452,8,269.0,214.0,1.6692695617675781,0.7581583857536316,1.0,1167.4859154929577,1139.1041666666667,8.892115096725599
1452,9,191.0,292.0,2.319939613342285,0.7430654168128967,1.0,751.669014084507,1554.2916666666667,12.35820177386365
1452,10,206.0,302.0,2.4438047409057617,0.736282229423523,1.0,831.6338028169014,1607.5208333333335,13.018025085803
1452,11,193.0,183.0,2.22833514213562,0.7341067790985107,1.0,762.3309859154929,974.09375,11.870229357663943
1452,12,171.0,194.0,2.2168455123901367,0.7240894436836243,1.0,645.0492957746478,1032.6458333333335,11.809024677212323
1452,13,192.0,114.0,4.775392532348633,0.7195413112640381,1.0,757.0,606.8125,25.438276119240935
1452,14,144.0,200.0,2.125154495239258,0.7173264622688293,1.0,501.112676056338,1064.5833333333335,11.320591235115582
1452,15,211.0,286.0,2.382460117340088,0.7171308398246765,1.0,858.2887323943662,1522.3541666666667,12.691245357828048
1452,16,136.0,104.0,4.01038122177124,0.7154462337493896,1.0,458.46478873239437,553.5833333333334,21.363099299537907
1452,17,235.0,263.0,3.264885425567627,0.7128902673721313,1.0,986.2323943661971,1399.9270833333335,17.391880644506433
1452,18,147.0,135.0,4.452402591705322,0.7114094495773315,0.9999998807907104,517.1056338028169,718.59375,23.717724931424584
1452,19,168.0,184.0,4.815104007720947,0.709507167339325,1.0,629.056338028169,979.4166666666667,25.649817153570638
1452,20,240.0,120.0,5.133133888244629,0.7005109190940857,1.0,1012.887323943662,638.75,27.343946350307423
1452,21,222.0,181.0,3.155348539352417,0.6842053532600403,1.0,916.9295774647887,963.4479166666667,16.80838315442388
1452,22,200.0,273.0,3.745279312133789,0.6765332221984863,0.9999998807907104,799.6478873239436,1453.15625,19.950914744778625
1452,23,224.0,269.0,4.234014511108398,0.6229874491691589,0.9999997615814209,927.5915492957746,1431.8645833333335,22.554382597209532
1452,24,170.0,303.0,4.431882858276367,0.6216179132461548,0.9999996423721313,639.7183098591549,1612.84375,23.60841734229489
1452,25,186.0,268.0,3.5969903469085693,0.6101759076118469,0.9999997615814209,725.0140845070422,1426.5416666666667,19.160986876591338
1452,26,115.0,172.0,6.620143890380859,0.5866401195526123,0.9999978542327881,346.51408450704224,915.5416666666667,35.26517392901925
15040,0,184.0,175.0,1.0,0.8762711882591248,1.0,587.2207792207793,951.1067708333334,5.436062510059613
15040,1,195.0,274.0,1.0,0.8639616370201111,1.0,647.0303030303031,1489.1614583333335,5.436062510059613
15040,2,162.0,183.0,1.0,0.8466507196426392,1.0,467.6017316017316,994.5859375,5.436062510059613
15040,3,200.0,260.0,1.0,0.8394473791122437,1.0,674.2164502164503,1413.0729166666667,5.436062510059613
15040,4,143.0,195.0,1.0,0.8316090106964111,1.0,364.2943722943723,1059.8046875,5.436062510059613
15040,5,189.0,87.0,1.8168625831604004,0.808914065361023,1.0,614.4069264069265,472.8359375,9.876578574248319
15040,6,211.0,174.0,1.9140076637268066,0.7978081703186035,1.0,734.025974025974,945.671875,10.404665304752081
15040,7,148.0,130.0,2.7192416191101074,0.7934658527374268,1.0,391.4805194805195,706.5364583333334,14.781967421438257
15040,8,219.0,239.0,1.0,0.7911871075630188,1.0,777.5238095238096,1298.9401041666667,5.436062510059613
15040,9,139.0,188.0,2.59549880027771,0.7858320474624634,1.0,342.54545454545456,1021.7604166666667,14.109293723094362
15040,10,189.0,117.0,2.451145887374878,0.7853339910507202,1.0,614.4069264069265,635.8828125,13.324582265045377
15040,11,160.0,172.0,1.4414557218551636,0.7842162251472473,1.0,456.72727272727275,934.8020833333334,7.835843409487772
15040,12,165.0,259.0,1.0,0.7835918068885803,1.0,483.91341991341994,1407.6380208333335,5.436062510059613
15040,13,140.0,102.0,1.7335772514343262,0.7834147810935974,1.0,347.982683982684,554.359375,9.423834304814328
15040,14,228.0,123.0,2.89426851272583,0.7823741436004639,1.0,826.4588744588746,668.4921875,15.73342455607488
15040,15,186.0,165.0,2.1217598915100098,0.7707232236862183,1.0,598.0952380952382,896.7578125,11.534019401585716
15040,16,181.0,266.0,1.2380352020263672,0.7657067179679871,1.0,570.909090909091,1445.6822916666667,6.730036747869614
15040,17,185.0,248.0,1.3047807216644287,0.7541974782943726,1.0,592.6580086580087,1347.8541666666667,7.092869564888528
15040,18,214.0,164.0,2.3622071743011475,0.7541710138320923,1.0,750.3376623376624,891.3229166666667,12.841105861212322
15040,19,164.0,278.0,1.854792594909668,0.7530096173286438,1.0,478.47619047619054,1510.9010416666667,10.082768489124634
15040,20,265.0,173.0,2.3555822372436523,0.7506905198097229,1.0,1027.6363636363637,940.2369791666667,12.805092289242568
15040,21,115.0,143.0,2.37080454826355,0.7433565855026245,1.0,212.05194805194807,777.1901041666667,12.8878417234943
15040,22,249.0,203.0,2.221637010574341,0.7423864006996155,1.0,940.6406926406927,1103.2838541666667,12.076957664144087
15040,23,233.0,99.0,2.2323484420776367,0.7388510704040527,1.0,853.6450216450218,538.0546875,12.135185675368225
15040,24,171.0,247.0,2.2738771438598633,0.7376448512077332,1.0,516.5367965367966,1342.4192708333335,12.360938294218032
15040,25,208.0,246.0,1.4810398817062378,0.727218508720398,1.0,717.7142857142858,1336.984375,8.051025376846404
15040,26,121.0,160.0,2.5519285202026367,0.724323034286499,1.0,244.6753246753247,869.5833333333334,13.87244295702546
15067,0,188.0,257.0,1.0,0.8813731074333191,1.0,672.5070422535211,1254.2135416666667,4.876722640146781
15067,1,207.0,163.0,1.0,0.8633124828338623,1.0,765.0985915492957,795.4739583333334,4.876722640146781
15067,2,184.0,175.0,1.0,0.861711859703064,1.0,653.0140845070422,854.0364583333334,4.876722640146781
15067,3,194.0,245.0,1.0,0.8406099677085876,1.0,701.7464788732394,1195.6510416666667,4.876722640146781
15067,4,237.0,160.0,1.0,0.8349815011024475,1.0,911.2957746478872,780.8333333333334,4.876722640146781
15067,5,162.0,188.0,1.0,0.8306735754013062,1.0,545.8028169014084,917.4791666666666,4.876722640146781
15067,6,127.0,152.0,1.2456142902374268,0.8285456299781799,1.0,375.2394366197183,741.7916666666666,6.074515410091222
15067,7,210.0,247.0,1.3091177940368652,0.8283488154411316,1.0,779.7183098591549,1205.4114583333333,6.384204384798591
15067,8,155.0,180.0,1.2800709009170532,0.809224545955658,1.0,511.6901408450704,878.4375,6.24255074349528
15067,9,209.0,61.0,1.9001051187515259,0.8078909516334534,1.0,774.8450704225352,297.6927083333333,9.266285651274353
15067,10,111.0,133.0,1.9337950944900513,0.7953458428382874,1.0,297.2676056338028,649.0677083333334,9.430582318704417
15067,11,204.0,266.0,1.0,0.7919846773147583,1.0,750.4788732394366,1298.1354166666667,4.876722640146781
15067,12,179.0,165.0,1.447098731994629,0.788824200630188,1.0,628.6478873239437,805.234375,7.057099148845905
15067,13,210.0,278.0,1.0,0.786002516746521,1.0,779.7183098591549,1356.6979166666667,4.876722640146781
15067,14,156.0,119.0,2.42185115814209,0.7848083972930908,1.0,516.5633802816901,580.7447916666666,11.810696373977231
15067,15,245.0,237.0,1.0,0.7845036387443542,1.0,950.2816901408451,1156.609375,4.876722640146781
15067,16,209.0,151.0,2.2462849617004395,0.7816949486732483,1.0,774.8450704225352,736.9114583333334,10.954508728945777
15067,17,226.0,260.0,1.0,0.7786397337913513,1.0,857.6901408450703,1268.8541666666667,4.876722640146781
15067,18,211.0,97.0,2.7459218502044678,0.7749861478805542,1.0,784.5915492957746,473.3802083333333,13.391099254965866
15067,19,178.0,274.0,1.9447638988494873,0.7719417810440063,1.0,623.7746478873239,1337.1770833333333,9.48407413525942
15067,20,241.0,149.0,2.0024895668029785,0.7693879008293152,1.0,930.7887323943662,727.1510416666666,9.765586207085805
15067,21,140.0,88.0,2.389802932739258,0.7680322527885437,1.0,438.59154929577466,429.4583333333333,11.654406067578714
15067,22,252.0,103.0,2.8929800987243652,0.7666996717453003,1.0,984.3943661971831,502.6614583333333,14.108261544943181
15067,23,301.0,162.0,2.1330952644348145,0.763086199760437,1.0,1223.1830985915492,790.59375,10.402513969659145
15067,24,257.0,75.0,2.098419427871704,0.7501760125160217,1.0,1008.7605633802816,366.015625,10.233409532425794
15067,25,280.0,193.0,2.7492504119873047,0.7462202310562134,1.0,1120.8450704225352,941.8802083333334,13.407331727571353
15067,26,228.0,240.0,2.6694607734680176,0.5509464144706726,0.9999998807907104,867.4366197183098,1171.25,13.018219790955218
1518,0,182.0,242.0,4.345671653747559,0.6438007354736328,0.9999998807907104,703.6901408450703,1288.1458333333335,23.149174586747506
1518,1,178.0,212.0,4.627153396606445,0.5644561648368835,0.9999994039535522,682.3661971830985,1128.4583333333335,24.648613690206485
1518,2,182.0,150.0,8.238251686096191,0.5051475763320923,0.9999946355819702,703.6901408450703,798.4375,43.884752868189445
1518,3,194.0,244.0,8.631555557250977,0.5006204843521118,0.9999955892562866,767.6619718309859,1298.7916666666667,45.97986283149149
1518,4,166.0,174.0,10.693029403686523,0.4675637483596802,0.9999889135360718,618.3943661971831,926.1875,56.96123044954359
1518,5,171.0,123.0,9.5386323928833,0.4514216482639313,0.999980092048645,645.0492957746478,654.71875,50.81181556624058
1518,6,115.0,270.0,14.446703910827637,0.444417804479599,0.9999752044677734,346.51408450704224,1437.1875,76.95686597637825
1518,7,172.0,190.0,13.009098052978516,0.41245773434638977,0.9999594688415527,650.3802816901408,1011.3541666666667,69.2988117923763
1518,8,160.0,158.0,15.474853515625,0.3955567181110382,0.9999123811721802,586.4084507042253,841.0208333333334,82.43376727015746
1518,9,210.0,168.0,15.426986694335938,0.3875454068183899,0.9999017715454102,852.9577464788732,894.25,82.17878311782796
1518,10,186.0,169.0,13.300210952758789,0.38605359196662903,0.9999250173568726,725.0140845070422,899.5729166666667,70.84955558491671
1518,11,139.0,176.0,14.79362678527832,0.3608473539352417,0.9998366832733154,474.4577464788732,936.8333333333334,78.80490670027177
1518,12,192.0,214.0,13.65201187133789,0.30846738815307617,0.9998019337654114,757.0,1139.1041666666667,72.72358140482484
1518,13,150.0,188.0,18.96692657470703,0.24525953829288483,0.9988080263137817,533.0985915492957,1000.7083333333334,101.03586502520872
1518,14,156.0,197.0,14.874689102172852,0.24232155084609985,0.9992372989654541,565.0845070422534,1048.6145833333335,79.23672159005515
1518,15,214.0,193.0,18.111494064331055,0.22048848867416382,0.9981949925422668,874.2816901408451,1027.3229166666667,96.47901901665303
1518,16,203.0,139.0,20.123680114746094,0.20958925783634186,0.9968950748443604,815.6408450704225,739.8854166666667,107.19783302136649
1518,17,206.0,153.0,18.389385223388672,0.20293842256069183,0.9977197051048279,831.6338028169014,814.40625,97.95933126058219
1518,18,229.0,214.0,21.918210983276367,0.19906799495220184,0.9924020767211914,954.2464788732394,1139.1041666666667,116.75720880648606
1518,19,198.0,130.0,22.102157592773438,0.18250040709972382,0.9961202144622803,788.9859154929577,691.9791666666667,117.73708315438252
1518,20,189.0,190.0,27.15118408203125,0.18057850003242493,0.9896479249000549,741.007042253521,1011.3541666666667,144.63299361557623
1518,21,132.0,166.0,25.166763305664062,0.1762918382883072,0.9917032122612,437.14084507042253,883.6041666666667,134.06208383087633
1518,22,179.0,140.0,28.083154678344727,0.15092645585536957,0.9770440459251404,687.6971830985915,745.2083333333334,149.5975541628902
1518,23,129.0,160.0,23.239944458007812,0.15084782242774963,0.9863501191139221,421.1478873239436,851.6666666666667,123.79801662668132
1522,0,241.0,147.0,2.366746425628662,0.73255455493927,1.0,1282.8229166666667,517.1056338028169,12.607539311487335
1522,1,208.0,235.0,1.2578376531600952,0.6885507702827454,1.0,1107.1666666666667,986.2323943661971,6.700437988608162
1522,2,248.0,193.0,4.046516418457031,0.6768978238105774,0.9999998807907104,1320.0833333333335,762.3309859154929,21.5555896769654
1522,3,220.0,258.0,3.0444774627685547,0.6700911521911621,1.0,1171.0416666666667,1108.8450704225352,16.217778499273013
1522,4,194.0,188.0,6.4048871994018555,0.6563725471496582,0.9999997615814209,1032.6458333333335,735.6760563380282,34.11851234998777
1522,5,212.0,182.0,3.018324375152588,0.6485368609428406,0.9999998807907104,1128.4583333333335,703.6901408450703,16.078462315390958
1522,6,218.0,151.0,7.484635353088379,0.639040470123291,0.9999994039535522,1160.3958333333335,538.4295774647887,39.87027652155202
